"date","Punjab/Amritsar","Punjab/Barnala","Punjab/Bathinda","Punjab/Faridkot","Punjab/Fatehgarh Sahib","Punjab/Fazilka","Punjab/Ferozepur","Punjab/Gurdaspur","Punjab/Hoshiarpur","Punjab/JAlandhar","Punjab/Jalandhar","Punjab/Kapurthala","Punjab/Ludhiana","Punjab/Mansa","Punjab/Moga","Punjab/Pathankot","Punjab/Patiala","Punjab/Rupnagar","Punjab/S.A.S. Nagar","Punjab/Sangrur","Punjab/Shahid Bhagat Singh Nagar","Punjab/Sri Muktsar Sahib","Punjab/Tarn Taran","Punjab/hoshiarpur"
"2021-05-31","   .50 %","  1.55 %","  1.27 %","  1.59 %","   .87 %","  1.17 %","  1.53 %","  1.31 %","   .35 %","","   .54 %","   .65 %","   .41 %","  2.06 %","  1.08 %","   .27 %","  1.02 %","   .29 %","  1.00 %","  1.09 %","   .95 %","  2.06 %","   .34 %",""
"2021-06-01","   .28 %","  1.02 %","  1.48 %","  1.17 %","   .43 %","  1.15 %","   .50 %","  1.01 %","   .35 %","","   .53 %","   .65 %","   .15 %","  1.52 %","   .00 %","   .27 %","   .51 %","  1.14 %","  1.21 %","  1.35 %","   .63 %","   .67 %","  2.01 %",""
"2021-06-02","   .50 %","  1.01 %","   .56 %","   .77 %","   .43 %","  2.05 %","  1.75 %","   .85 %","   .46 %","","   .30 %","   .86 %","   .26 %","  1.49 %","  3.72 %","   .00 %","   .67 %","   .56 %","   .87 %","   .93 %","   .31 %","   .89 %","   .98 %",""
"2021-06-03","   .49 %","  1.00 %","  1.45 %","  1.15 %","   .43 %","  1.34 %","   .49 %","   .42 %","   .34 %","","   .38 %","   .43 %","   .31 %","  2.94 %","   .51 %","   .27 %","   .83 %","   .84 %","   .32 %","   .53 %","   .31 %","  1.11 %","  1.62 %",""
"2021-06-04","   .28 %","   .50 %","   .88 %","   .76 %","   .00 %","   .22 %","   .49 %","   .70 %","   .11 %","","   .38 %","   .42 %","   .41 %","   .00 %","  3.06 %","   .27 %","   .91 %","   .56 %","   .32 %","  1.18 %","  1.24 %","  1.97 %","   .96 %",""
"2021-06-05","   .49 %","   .00 %","   .87 %","   .38 %","   .85 %","  1.32 %","   .49 %","   .42 %","   .34 %","","   .38 %","   .63 %","   .25 %","  2.38 %","   .50 %","   .81 %","   .49 %","   .28 %","   .54 %","   .91 %","   .61 %","  1.07 %","   .63 %",""
"2021-06-06","   .28 %","   .49 %","   .76 %","   .75 %","   .00 %","   .87 %","   .49 %","   .42 %","   .11 %","","   .37 %","   .63 %","   .15 %","  2.33 %","   .99 %","   .27 %","   .49 %","   .55 %","   .11 %","   .64 %","   .61 %","  1.49 %","   .31 %",""
"2021-06-07","   .62 %","   .98 %","   .97 %","  1.12 %","   .42 %","  1.08 %","   .24 %","   .28 %","   .23 %","","   .30 %","   .84 %","   .30 %","   .91 %","   .98 %","  1.07 %","   .65 %","  1.10 %","   .53 %","   .77 %","   .00 %","   .84 %","   .31 %",""
"2021-06-08","   .41 %","   .49 %","   .53 %","   .37 %","   .00 %","   .43 %","   .24 %","   .14 %","   .23 %","","   .52 %","  -.41 %","   .30 %","   .90 %","  2.42 %","   .53 %","   .40 %","   .27 %","   .53 %","   .38 %","   .60 %","   .41 %","   .62 %",""
"2021-06-09","   .62 %","   .48 %","   .42 %","   .00 %","   .84 %","   .42 %","   .96 %","   .69 %","   .11 %","","   .44 %","   .42 %","   .40 %","  1.34 %","   .94 %","   .52 %","   .48 %","   .81 %","   .42 %","   .63 %","   .60 %","   .21 %","   .62 %",""
"2021-06-10","   .41 %","  1.44 %","   .95 %","  1.47 %","  1.24 %","   .42 %","  1.19 %","   .41 %","   .23 %","","   .29 %","   .62 %","   .25 %","   .44 %","  1.40 %","   .00 %","   .40 %","   .00 %","   .42 %","   .38 %","   .30 %","  1.24 %","   .62 %",""
"2021-06-11","   .41 %","   .00 %","   .31 %","  1.08 %","  1.23 %","  1.26 %","   .94 %","   .41 %","   .34 %","","   .37 %","   .62 %","   .20 %","  1.32 %","   .00 %","   .00 %","   .24 %","  1.34 %","   .52 %","   .50 %","   .30 %","   .61 %","   .31 %",""
"2021-06-12","   .41 %","   .47 %","   .31 %","  1.43 %","   .81 %","  1.04 %","  1.17 %","   .68 %","   .45 %","","   .15 %","   .82 %","   .10 %","  1.30 %","   .46 %","   .00 %","   .40 %","   .79 %","   .31 %","  1.00 %","   .00 %","   .20 %","   .31 %",""
"2021-06-13","   .47 %","   .47 %","   .21 %","   .00 %","  1.20 %","   .62 %","   .23 %","   .54 %","   .22 %","","   .29 %","   .61 %","   .15 %","  2.14 %","   .46 %","   .26 %","   .40 %","   .52 %","   .41 %","   .25 %","   .59 %","   .40 %","   .61 %",""
"2021-06-14","   .13 %","   .94 %","   .10 %","   .00 %","   .00 %","   .41 %","   .69 %","   .13 %","   .22 %","","   .22 %","   .60 %","   .05 %","  1.26 %","   .00 %","   .26 %","   .39 %","   .26 %","   .31 %","   .49 %","   .00 %","   .20 %","   .61 %",""
"2021-06-15","   .20 %","   .00 %","   .72 %","   .35 %","   .40 %","   .20 %","   .00 %","   .00 %","   .22 %","","   .29 %","   .60 %","   .05 %","  1.24 %","   .91 %","   .52 %","   .16 %","   .26 %","   .41 %","   .74 %","   .29 %","   .40 %","   .60 %",""
"2021-06-16","   .20 %","   .47 %","   .31 %","   .00 %","  1.19 %","   .41 %","   .68 %","   .54 %","   .00 %","","   .14 %","   .60 %","   .15 %","   .41 %","   .90 %","   .78 %","   .16 %","   .26 %","   .41 %","   .61 %","   .00 %","   .00 %","   .90 %",""
"2021-06-17","   .13 %","   .46 %","   .31 %","   .70 %","   .39 %","   .61 %","   .23 %","   .13 %","   .22 %","","   .22 %","   .59 %","   .15 %","  1.22 %","   .00 %","   .26 %","   .16 %","   .26 %","   .31 %","   .12 %","   .00 %","   .00 %","  1.19 %",""
"2021-06-18","   .13 %","   .46 %","   .20 %","   .35 %","   .78 %","   .80 %","   .23 %","   .27 %","   .33 %","","   .07 %","   .39 %","   .15 %","  1.20 %","   .00 %","   .00 %","   .00 %","   .00 %","   .10 %","   .24 %","   .00 %","   .40 %","   .29 %",""
"2021-06-19","   .13 %","   .46 %","   .20 %","  1.04 %","   .77 %","   .00 %","   .00 %","   .53 %","   .22 %","","   .14 %","   .59 %","   .05 %","   .40 %","   .00 %","   .00 %","   .23 %","   .26 %","   .00 %","   .12 %","   .59 %","   .00 %","   .29 %",""
"2021-06-20","   .07 %","  1.37 %","   .10 %","   .00 %","   .00 %","   .20 %","   .45 %","   .26 %","   .22 %","","   .22 %","   .19 %","   .05 %","   .40 %","   .00 %","   .26 %","   .00 %","   .00 %","   .00 %","   .60 %","   .00 %","   .00 %","   .00 %",""
"2021-06-21","   .00 %","   .90 %","   .00 %","   .34 %","   .38 %","   .20 %","   .22 %","   .13 %","   .11 %","","   .14 %","   .19 %","   .05 %","  1.18 %","   .90 %","   .00 %","   .16 %","   .77 %","   .20 %","   .12 %","   .29 %","   .20 %","   .29 %",""
"2021-06-22","   .13 %","   .00 %","   .10 %","   .00 %","   .00 %","   .20 %","  1.12 %","   .00 %","   .11 %","","   .14 %","   .19 %","   .20 %","  1.17 %","   .00 %","   .00 %","   .16 %","   .26 %","   .20 %","   .48 %","   .29 %","   .20 %","   .87 %",""
"2021-06-23","   .07 %","   .45 %","   .20 %","   .34 %","   .00 %","   .20 %","  1.55 %","   .13 %","   .11 %","","   .50 %","   .39 %","   .05 %","  1.15 %","   .00 %","   .00 %","   .00 %","   .26 %","   .20 %","   .12 %","   .00 %","   .40 %","   .29 %",""
"2021-06-24","   .00 %","   .44 %","   .20 %","   .68 %","   .00 %","   .40 %","   .44 %","   .00 %","   .00 %","","   .14 %","   .39 %","   .00 %","   .00 %","   .00 %","   .26 %","   .00 %","   .51 %","   .10 %","   .24 %","   .29 %","   .00 %","   .29 %",""
"2021-06-25","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .20 %","   .22 %","   .26 %","   .00 %","","   .07 %","   .00 %","   .00 %","   .00 %","   .89 %","   .00 %","   .00 %","   .00 %","   .00 %","   .24 %","   .00 %","   .20 %","   .57 %",""
"2021-06-26","   .07 %","   .00 %","   .20 %","   .34 %","   .00 %","   .00 %","   .22 %","   .26 %","   .00 %","","   .07 %","   .19 %","   .05 %","   .76 %","   .00 %","   .00 %","   .16 %","   .51 %","   .20 %","   .00 %","   .58 %","   .20 %","   .57 %",""
"2021-06-27","   .13 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .87 %","   .13 %","   .00 %","","   .07 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .16 %","   .00 %","   .00 %","   .24 %","   .00 %","   .00 %","   .00 %",""
"2021-06-28","   .13 %","   .44 %","   .71 %","   .34 %","   .38 %","   .00 %","  1.07 %","   .26 %","   .00 %","","   .14 %","   .00 %","   .10 %","   .00 %","   .00 %","   .25 %","   .23 %","   .50 %","   .10 %","   .24 %","   .00 %","   .00 %","   .00 %",""
"2021-06-29","   .26 %","   .44 %","   .20 %","   .00 %","   .00 %","   .00 %","   .42 %","   .00 %","   .22 %","","   .07 %","   .19 %","   .10 %","  1.13 %","   .00 %","   .00 %","   .00 %","   .00 %","   .10 %","   .00 %","   .00 %","   .20 %","   .57 %",""
"2021-06-30","   .07 %","   .00 %","   .10 %","   .34 %","   .38 %","   .20 %","   .21 %","   .00 %","   .11 %","","   .07 %","   .38 %","   .05 %","   .75 %","   .00 %","   .25 %","   .00 %","   .25 %","   .10 %","   .12 %","   .00 %","   .00 %","   .56 %",""
"2021-07-01","   .13 %","   .44 %","   .00 %","   .00 %","   .00 %","   .39 %","   .63 %","   .13 %","   .00 %","","   .14 %","   .19 %","   .00 %","   .37 %","   .44 %","   .00 %","   .08 %","   .25 %","   .10 %","   .00 %","   .58 %","   .20 %","   .00 %",""
"2021-07-02","   .07 %","   .00 %","   .10 %","   .00 %","   .38 %","   .00 %","   .63 %","   .00 %","   .11 %","","   .07 %","   .19 %","   .00 %","   .74 %","   .00 %","   .25 %","   .00 %","   .00 %","   .10 %","   .12 %","   .00 %","   .00 %","   .00 %",""
"2021-07-03","   .07 %","   .00 %","   .20 %","   .00 %","   .00 %","   .78 %","   .21 %","   .13 %","   .22 %","","   .07 %","   .38 %","   .00 %","   .73 %","   .44 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2021-07-04","   .07 %","   .00 %","   .10 %","   .00 %","   .00 %","   .00 %","   .21 %","   .00 %","   .00 %","","   .07 %","   .00 %","   .00 %","   .73 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .20 %","   .00 %",""
"2021-07-05","   .00 %","   .00 %","   .20 %","   .34 %","   .38 %","   .00 %","   .21 %","   .00 %","   .22 %","","   .00 %","   .19 %","   .05 %","   .72 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .20 %","   .00 %",""
"2021-07-06","   .00 %","   .00 %","   .20 %","   .33 %","   .00 %","   .00 %","   .21 %","   .00 %","   .11 %","","   .07 %","   .00 %","   .00 %","  1.08 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2021-07-07","   .13 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .19 %","   .00 %","   .71 %","   .00 %","   .25 %","   .08 %","   .00 %","   .10 %","   .23 %","   .00 %","   .00 %","   .00 %",""
"2021-07-08","   .13 %","   .00 %","   .00 %","   .33 %","   .38 %","   .00 %","   .21 %","   .13 %","   .11 %","","   .07 %","   .19 %","   .00 %","   .70 %","   .44 %","   .00 %","   .00 %","   .00 %","   .10 %","   .00 %","   .29 %","   .20 %","   .28 %",""
"2021-07-09","   .00 %","   .00 %","   .20 %","   .00 %","   .00 %","   .00 %","   .21 %","   .00 %","   .00 %","","   .07 %","   .19 %","   .05 %","   .70 %","   .00 %","   .00 %","   .00 %","   .00 %","   .10 %","   .12 %","   .00 %","   .00 %","   .28 %",""
"2021-07-10","   .07 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .13 %","   .00 %","","   .00 %","   .19 %","   .00 %","   .69 %","   .00 %","   .25 %","   .08 %","   .00 %","   .10 %","   .00 %","   .00 %","   .00 %","   .28 %",""
"2021-07-11","   .13 %","   .00 %","   .20 %","   .00 %","   .37 %","   .19 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .34 %","   .00 %","   .00 %","   .00 %","   .00 %","   .10 %","   .12 %","   .00 %","   .00 %","   .00 %",""
"2021-07-12","   .07 %","   .87 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .19 %","   .00 %","   .34 %","   .00 %","   .00 %","   .00 %","   .00 %","   .10 %","   .00 %","   .00 %","   .00 %","   .28 %",""
"2021-07-13","   .00 %","   .00 %","   .10 %","   .33 %","   .37 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .23 %","   .29 %","   .00 %","   .00 %",""
"2021-07-14","   .07 %","   .00 %","   .10 %","   .00 %","   .00 %","   .00 %","   .21 %","   .00 %","   .00 %","","   .07 %","   .00 %","   .00 %","   .34 %","   .00 %","   .00 %","   .08 %","   .00 %","   .00 %","   .00 %","   .57 %","   .00 %","   .00 %",""
"2021-07-15","   .00 %","   .43 %","   .00 %","   .33 %","   .00 %","   .19 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .05 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .28 %","   .00 %","   .00 %",""
"2021-07-16","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .37 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .19 %","   .00 %",""
"2021-07-17","   .00 %","   .00 %","   .10 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .11 %","","   .00 %","   .00 %","   .05 %","   .00 %","   .00 %","   .00 %","   .08 %","   .00 %","   .00 %","   .12 %","  1.13 %","   .00 %","   .00 %",""
"2021-07-18","   .07 %","   .00 %","   .20 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .11 %","","   .07 %","   .19 %","   .05 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .56 %","   .00 %","",""
"2021-07-19","   .00 %","","   .00 %","   .00 %","   .74 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .12 %","   .28 %","   .00 %","   .00 %",""
"2021-07-20","   .00 %","   .00 %","   .00 %","   .00 %","   .37 %","   .00 %","   .82 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .28 %","   .19 %","   .00 %",""
"2021-07-21","   .00 %","   .00 %","   .00 %","   .33 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .07 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .08 %","   .00 %","   .00 %","   .00 %","  -.28 %","   .00 %","   .00 %",""
"2021-07-22","   .00 %","   .00 %","   .10 %","   .00 %","   .37 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .19 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .28 %","   .00 %","",""
"2021-07-23","   .07 %","   .00 %","   .00 %","   .00 %","   .73 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .07 %","   .00 %","   .00 %","   .34 %","   .00 %","   .00 %","   .00 %","   .00 %","   .10 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2021-07-24","   .07 %","   .00 %","   .00 %","   .00 %","   .36 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","",""
"2021-07-25","   .13 %","   .00 %","   .00 %","   .00 %","   .72 %","   .00 %","   .41 %","   .00 %","   .11 %","","   .00 %","   .00 %","   .00 %","   .34 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2021-07-26","   .00 %","   .00 %","   .00 %","   .00 %","   .72 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .87 %","   .00 %","   .08 %","   .25 %","   .00 %","   .12 %","   .55 %","   .00 %","   .83 %",""
"2021-07-27","   .00 %","   .43 %","   .00 %","   .00 %","   .71 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %",""
"2021-07-28","   .00 %","","   .00 %","   .00 %","   .71 %","   .00 %","   .41 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .27 %","   .00 %","   .00 %",""
"2021-07-29","   .00 %","   .43 %","   .00 %","   .00 %","   .35 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","","   .15 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %",""
"2021-07-30","   .00 %","   .00 %","   .00 %","   .00 %","   .35 %","   .00 %","   .20 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %",""
"2021-07-31","   .07 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2021-08-01","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .20 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %",""
"2021-08-02","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %",""
"2021-08-03","   .06 %","   .00 %","   .00 %","   .33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .11 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .50 %","   .00 %","","   .00 %","   .00 %","","   .00 %","",""
"2021-08-04","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %",""
"2021-08-05","   .00 %","","   .00 %","","   .00 %","   .00 %","   .20 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .27 %",""
"2021-08-06","   .00 %","","   .00 %","   .33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .19 %","   .05 %","  2.37 %","","   .00 %","   .08 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2021-08-07","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .05 %","","   .00 %","   .25 %","  -.08 %","","   .00 %","   .00 %","","   .00 %","   .00 %",""
"2021-08-08","   .06 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .11 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .27 %",""
"2021-08-09","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .20 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .66 %","","   .00 %","   .08 %","   .00 %","   .00 %","   .00 %","","   .00 %","",""
"2021-08-10","   .00 %","   .00 %","   .00 %","","   .00 %","   .19 %","   .00 %","   .00 %","   .11 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %",""
"2021-08-11","   .00 %","   .00 %","   .00 %","   .00 %","   .70 %","   .00 %","   .20 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %",""
"2021-08-12","   .00 %","   .00 %","   .00 %","","  2.43 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .15 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2021-08-13","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2021-08-14","   .06 %","   .43 %","   .10 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .11 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .55 %","","   .00 %",""
"2021-08-15","   .06 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .25 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %",""
"2021-08-16","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .11 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .27 %","   .00 %","   .00 %",""
