"date","Pennsylvania/Adams","Pennsylvania/Allegheny","Pennsylvania/Armstrong","Pennsylvania/Beaver","Pennsylvania/Bedford","Pennsylvania/Berks","Pennsylvania/Blair","Pennsylvania/Bradford","Pennsylvania/Bucks","Pennsylvania/Butler","Pennsylvania/Cambria","Pennsylvania/Cameron","Pennsylvania/Carbon","Pennsylvania/Centre","Pennsylvania/Chester","Pennsylvania/Clarion","Pennsylvania/Clearfield","Pennsylvania/Clinton","Pennsylvania/Columbia","Pennsylvania/Crawford","Pennsylvania/Cumberland","Pennsylvania/Dauphin","Pennsylvania/Delaware","Pennsylvania/Elk","Pennsylvania/Erie","Pennsylvania/Fayette","Pennsylvania/Forest","Pennsylvania/Franklin","Pennsylvania/Fulton","Pennsylvania/Greene","Pennsylvania/Huntingdon","Pennsylvania/Indiana","Pennsylvania/Jefferson","Pennsylvania/Juniata","Pennsylvania/Lackawanna","Pennsylvania/Lancaster","Pennsylvania/Lawrence","Pennsylvania/Lebanon","Pennsylvania/Lehigh","Pennsylvania/Luzerne","Pennsylvania/Lycoming","Pennsylvania/McKean","Pennsylvania/Mercer","Pennsylvania/Mifflin","Pennsylvania/Monroe","Pennsylvania/Montgomery","Pennsylvania/Montour","Pennsylvania/Northampton","Pennsylvania/Northumberland","Pennsylvania/Perry","Pennsylvania/Philadelphia","Pennsylvania/Pike","Pennsylvania/Potter","Pennsylvania/Schuylkill","Pennsylvania/Snyder","Pennsylvania/Somerset","Pennsylvania/Sullivan","Pennsylvania/Susquehanna","Pennsylvania/Tioga","Pennsylvania/Unassigned","Pennsylvania/Union","Pennsylvania/Venango","Pennsylvania/Warren","Pennsylvania/Washington","Pennsylvania/Wayne","Pennsylvania/Westmoreland","Pennsylvania/Wyoming","Pennsylvania/York"
"2020-08-06","  1.45 %","  1.17 %","  2.04 %","   .87 %","  1.49 %","   .66 %","  5.81 %","   .00 %","   .47 %","  2.08 %","  3.21 %","   .00 %","   .82 %","   .83 %","   .69 %","   .00 %","  4.17 %","   .00 %","   .43 %","  1.47 %","   .87 %","   .66 %","   .49 %","  4.35 %","   .87 %","  7.89 %","   .00 %","  1.38 %","  4.00 %","   .00 %","   .34 %","  4.95 %","   .00 %","   .78 %","   .21 %","   .54 %","  6.69 %","   .44 %","   .29 %","   .65 %","   .85 %","  3.03 %","  3.46 %","  1.77 %","   .19 %","   .31 %","  1.03 %","   .28 %","  1.43 %","   .00 %","   .35 %","   .00 %","   .00 %","   .22 %","  1.00 %","   .00 %","   .00 %","   .00 %","  2.78 %","   .00 %","  2.49 %","  1.61 %","   .00 %","  2.93 %","   .00 %","   .61 %","   .00 %","  1.83 %"
"2020-08-07","  1.43 %","  1.13 %","  2.00 %","  1.09 %","  1.47 %","   .36 %","  3.92 %","   .00 %","   .41 %","  1.26 %","  1.86 %","   .00 %","   .27 %","  1.10 %","   .53 %","  1.30 %","  4.00 %","   .85 %","   .00 %","   .72 %","   .47 %","   .58 %","   .50 %","   .00 %","  1.15 %","  1.51 %","   .00 %","   .38 %","   .00 %","  1.82 %","  1.35 %","  4.04 %","  1.64 %","  1.55 %","   .31 %","  1.15 %","  1.57 %","   .19 %","   .35 %","   .29 %","  4.24 %","   .00 %","  3.86 %","   .87 %","   .25 %","   .32 %","  2.04 %","   .28 %","  5.15 %","   .83 %","   .43 %","   .00 %","   .00 %","   .11 %","   .00 %","  1.57 %","   .00 %","   .47 %","   .00 %","   .00 %","  4.85 %","   .00 %"," 10.00 %","  1.61 %","   .64 %","  1.08 %","   .00 %","  1.68 %"
"2020-08-08","   .20 %","  1.00 %","  1.96 %","  1.39 %","  2.17 %","   .60 %","  3.40 %","   .00 %","   .36 %","  1.71 %","  2.13 %","   .00 %","   .54 %","   .54 %","   .00 %","   .00 %","  6.41 %","   .00 %","   .21 %","  1.44 %","   .47 %","   .62 %","   .54 %","   .00 %","  3.40 %","  2.75 %"," 11.11 %","  1.13 %","  3.85 %","  1.79 %","  1.67 %","  1.29 %","  9.68 %","   .76 %","   .26 %","   .58 %","   .26 %","   .06 %","   .33 %","   .85 %","  3.25 %","   .00 %","  3.71 %","  3.45 %","   .37 %","   .62 %","  1.00 %","   .13 %","  2.45 %","  1.65 %","   .00 %","   .00 %","   .00 %","   .11 %","   .99 %","  3.10 %","   .00 %","   .47 %","  2.70 %","   .00 %","   .93 %","   .00 %","  4.55 %","   .97 %","  1.27 %","  1.53 %","  3.45 %","   .64 %"
"2020-08-09","  4.02 %","   .69 %","  1.92 %","   .30 %","   .71 %","   .54 %","  3.65 %","   .00 %","   .33 %","   .76 %","   .30 %"," 16.67 %","   .54 %","   .54 %","   .00 %","  2.56 %","  3.61 %","   .84 %","   .00 %","  2.13 %","   .31 %","   .97 %","   .61 %","   .00 %","   .73 %","  1.86 %","   .00 %","   .52 %","   .00 %","  1.75 %","   .98 %","  2.24 %","  4.41 %","   .00 %","   .26 %","  1.14 %","   .26 %","   .94 %","   .69 %","   .29 %","  2.62 %","   .00 %","  4.30 %","   .00 %","   .62 %","   .44 %","   .99 %","   .26 %","  1.30 %","   .81 %","   .00 %","   .00 %","   .00 %","   .77 %","  1.96 %","   .75 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.21 %","   .00 %","   .00 %","  1.33 %","   .00 %","   .92 %","   .00 %","  2.84 %"
"2020-08-10","  1.16 %","   .85 %","  1.89 %","   .76 %","   .70 %","   .46 %","  3.17 %","  1.18 %","   .18 %","  1.51 %","  1.49 %","   .00 %","   .00 %","   .00 %","  1.08 %","   .00 %","  1.16 %","  1.67 %","  1.27 %","  6.94 %","  1.09 %","  1.00 %","   .52 %","  2.08 %","   .73 %","  1.42 %","   .00 %","  1.33 %","   .00 %","   .00 %","   .00 %","   .62 %","  2.82 %","   .76 %","   .41 %","   .88 %","   .26 %","   .43 %","   .14 %","   .41 %","  2.30 %","   .00 %","  1.14 %","   .00 %","   .12 %","   .28 %","   .00 %","   .08 %","  1.93 %","   .00 %","  1.05 %","   .00 %","   .00 %","   .33 %","  1.92 %","   .75 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.78 %","  1.59 %","   .00 %","  1.79 %","  1.25 %","  1.04 %","  1.67 %","   .74 %"
"2020-08-11","  1.34 %","   .85 %","  2.78 %","   .45 %","   .00 %","   .44 %","  1.71 %","  4.65 %","   .29 %","   .89 %","  2.35 %","   .00 %","   .00 %","   .27 %","   .72 %","  1.25 %","   .00 %","   .82 %","   .21 %","  2.60 %","   .85 %","   .74 %","   .79 %","  2.04 %","  1.44 %"," 12.18 %","   .00 %","   .51 %","   .00 %","   .86 %","   .65 %","  1.24 %","   .00 %","   .00 %","   .21 %","   .40 %","   .00 %","   .25 %","   .34 %","   .43 %","  1.75 %","   .00 %","   .90 %","   .00 %","   .37 %","   .37 %","  1.96 %","   .33 %","  6.74 %","   .00 %","   .43 %","   .00 %","   .00 %","   .33 %","  2.83 %","   .74 %","   .00 %","   .47 %","   .00 %","   .00 %"," 10.08 %","  1.56 %","   .00 %","   .82 %","   .00 %","   .13 %","   .00 %","  1.78 %"
"2020-08-12","   .75 %","   .78 %","  3.60 %","  1.43 %","  1.40 %","   .72 %","  1.34 %","   .00 %","   .61 %","  2.66 %","   .57 %","   .00 %","  1.34 %","  1.07 %","   .77 %","  2.47 %","  1.72 %","   .81 %","   .63 %","  2.53 %","  1.22 %","   .81 %","   .95 %","  8.00 %","  1.51 %","  3.56 %","   .00 %","   .73 %","   .00 %","   .85 %","  -.32 %","  2.76 %","  1.37 %","  1.50 %","   .10 %","   .48 %","  2.30 %","   .31 %","   .60 %","  1.41 %","   .98 %","   .00 %","  2.24 %","   .83 %","   .49 %","   .31 %","   .00 %","   .30 %","  1.18 %","   .81 %","   .45 %","   .00 %","   .00 %","   .65 %","  2.75 %","  1.47 %","   .00 %","   .93 %","  2.63 %","   .00 %","  5.34 %","  3.08 %","   .00 %","  1.04 %","   .00 %","  1.16 %","   .00 %","  1.63 %"
"2020-08-13","   .75 %","  1.26 %","  3.04 %","  1.70 %","   .00 %","   .38 %","   .66 %","  1.11 %","   .59 %","  1.73 %","   .57 %"," 14.29 %","   .53 %","   .80 %","   .57 %","  1.20 %","  2.82 %","   .81 %","   .42 %","  -.62 %","   .90 %","  1.43 %","   .64 %","   .00 %","  1.75 %","  2.23 %"," 10.00 %","   .58 %","  3.70 %","  2.54 %","  1.29 %","  2.39 %","  1.35 %","   .00 %","   .31 %","  1.18 %","  3.24 %","   .37 %","   .28 %","   .77 %","  3.65 %","   .00 %","  2.63 %","  1.65 %","   .30 %","   .44 %","  1.92 %","   .66 %","  2.14 %","  2.40 %","   .58 %","   .19 %","   .00 %","   .22 %","   .89 %","   .00 %","   .00 %","   .46 %","  2.56 %","   .00 %","   .00 %","   .00 %"," -4.35 %","  1.03 %","   .00 %","   .83 %","  1.64 %","  2.65 %"
"2020-08-14","   .93 %","   .98 %","  2.11 %","   .58 %","  3.45 %","   .69 %","  4.28 %","  1.10 %","   .36 %","   .42 %","  3.40 %","   .00 %","   .79 %","  1.58 %","   .55 %","   .00 %","  2.20 %","  2.40 %","   .00 %","  2.48 %","  1.05 %","   .89 %","   .58 %","   .00 %","  1.63 %","  2.35 %","  9.09 %","  1.01 %","   .00 %","  1.65 %","  2.24 %","  2.33 %","   .00 %","  1.48 %","   .26 %","   .77 %","  1.45 %","   .49 %","   .22 %","   .65 %","   .94 %","   .00 %","  2.56 %","  -.81 %","   .12 %","   .42 %","   .00 %","   .23 %","   .38 %","  3.12 %","   .46 %","   .00 %","  5.00 %","   .86 %","  2.65 %","  1.45 %","   .00 %","   .46 %","  2.50 %","   .00 %","  1.09 %","   .00 %","   .00 %","  1.25 %","   .00 %","   .44 %","  1.61 %","  1.82 %"
"2020-08-15","   .55 %","   .83 %","   .83 %","  1.37 %","   .67 %","   .61 %","  6.62 %","   .00 %","   .52 %","   .28 %","  1.37 %","   .00 %","  1.05 %","  1.30 %","   .00 %","  4.76 %","   .54 %","   .00 %","   .41 %","   .61 %","   .67 %","   .78 %","   .88 %","  3.70 %","  1.52 %","   .66 %","   .00 %","   .57 %","   .00 %","  2.44 %","  2.19 %","  1.42 %","   .00 %","   .00 %","   .15 %","   .59 %","   .48 %","   .24 %","   .24 %","   .62 %","  2.33 %","   .00 %","  2.08 %","  1.64 %","   .36 %","   .52 %","  3.77 %","   .20 %","  2.09 %","  2.27 %","   .40 %","   .00 %","   .00 %","   .43 %","  1.72 %","  1.43 %","   .00 %","   .46 %","   .00 %","   .00 %","  4.66 %","  1.49 %","  4.55 %","   .90 %","   .00 %","  1.00 %","   .00 %","  1.89 %"
"2020-08-16","   .18 %","   .79 %","  -.82 %","   .43 %","  1.32 %","   .47 %","  3.85 %","   .00 %","   .50 %","   .84 %","  3.51 %","   .00 %","  1.04 %","   .26 %","   .00 %","  1.14 %","  3.74 %","   .00 %","  1.24 %","  1.20 %","   .51 %","   .64 %","   .58 %","   .00 %","   .92 %","  1.79 %","   .00 %","   .07 %","   .00 %","   .00 %","  1.83 %","   .56 %","   .00 %","  1.46 %","   .15 %","   .49 %","   .24 %","   .36 %","   .22 %","   .25 %","   .45 %","   .00 %","   .61 %","   .81 %","   .24 %","   .42 %","  1.82 %","   .23 %","  4.84 %","  3.70 %","   .00 %","   .19 %","   .00 %","   .53 %","  3.39 %","   .00 %","   .00 %","   .45 %","   .00 %","   .00 %","  4.79 %"," -1.47 %","   .00 %","   .44 %","  1.23 %","   .68 %","   .00 %","  1.05 %"
"2020-08-17","   .00 %","   .75 %","   .83 %","   .21 %","   .65 %","   .21 %","   .85 %","  1.09 %","   .30 %","   .70 %","  2.61 %","   .00 %","  1.79 %","   .26 %","  1.02 %","  1.12 %","   .00 %","   .00 %","   .20 %","   .60 %","   .29 %","   .44 %","   .41 %","  3.57 %","   .50 %","   .64 %","   .00 %","   .07 %","   .00 %","   .00 %","   .90 %","   .28 %","  4.00 %","   .00 %","   .15 %","   .26 %","  1.42 %","   .06 %","   .06 %","   .39 %","   .45 %","   .00 %","   .41 %","   .80 %","   .12 %","   .27 %","   .89 %","   .12 %","  2.13 %","  3.57 %","   .50 %","   .00 %","   .00 %","   .32 %","  1.64 %","   .70 %","   .00 %","   .00 %","   .00 %","   .00 %","  -.33 %","   .00 %","   .00 %","   .78 %","   .00 %","   .43 %","   .00 %","   .80 %"
"2020-08-18","   .00 %","   .47 %","   .41 %","   .92 %","   .65 %","   .79 %","   .28 %","   .00 %","   .23 %","   .83 %","  2.29 %","   .00 %","  2.27 %","  1.53 %","   .28 %","  4.44 %","   .52 %","   .00 %","   .81 %","  1.78 %","   .51 %","   .63 %","   .64 %","   .00 %","   .99 %","   .48 %","  8.33 %","   .71 %","   .00 %","  2.38 %","  1.19 %","   .00 %","   .00 %","   .72 %","   .05 %","   .51 %","   .00 %","   .12 %","   .24 %","   .33 %","  1.80 %","   .00 %","  1.82 %","  3.17 %","   .06 %","   .44 %","  2.65 %","   .02 %","  1.91 %","  3.45 %","   .26 %","   .00 %","   .00 %","   .21 %","  3.23 %","   .00 %","   .00 %","  2.26 %","  2.44 %","   .00 %","  1.64 %","  1.49 %","   .00 %","  1.54 %","   .61 %","   .80 %","   .00 %","   .76 %"
"2020-08-19","   .73 %","   .28 %","  2.04 %","   .98 %","   .65 %","   .67 %","  3.10 %","   .00 %","   .31 %","   .41 %","  1.24 %","   .00 %","   .49 %","  1.75 %","  1.03 %"," -1.06 %","  3.08 %","   .00 %","   .00 %","  2.91 %","  1.01 %","   .66 %","   .30 %","  3.45 %","  1.30 %","  1.27 %","   .00 %","   .35 %","   .00 %","   .00 %","   .29 %","  4.18 %","  1.28 %","   .00 %","   .15 %","   .43 %","   .47 %","   .12 %","   .16 %","   .33 %","   .88 %","   .00 %","   .00 %","  1.54 %","   .06 %","   .42 %","   .00 %","   .20 %","   .68 %","   .67 %","   .42 %","   .19 %","  4.76 %","   .53 %","   .78 %","  1.40 %","   .00 %","  1.33 %","   .00 %","   .00 %","  3.87 %","   .00 %","   .00 %","   .65 %","   .00 %","  1.10 %","  1.59 %","  1.26 %"
"2020-08-20","   .91 %","  1.04 %","  6.40 %","   .70 %","   .64 %","   .39 %","  2.73 %","  1.08 %","   .41 %","   .68 %","  1.23 %","   .00 %","   .74 %","   .25 %","   .18 %","  2.15 %","   .00 %","   .78 %","   .60 %","   .56 %","  1.15 %","   .96 %","   .86 %","  5.00 %","  1.53 %","   .78 %","   .00 %","   .49 %","   .00 %","  1.55 %","   .59 %","  2.14 %","  1.27 %","  1.43 %","   .25 %","   .65 %","   .46 %","   .48 %","   .20 %","   .16 %","   .22 %","   .00 %","  1.19 %","   .00 %","   .48 %","   .43 %","  2.59 %","   .35 %","   .85 %","  1.99 %","   .32 %","   .38 %","   .00 %","   .52 %","  1.55 %","   .69 %","   .00 %","  2.62 %","  7.14 %","   .00 %","  6.83 %","   .00 %","   .00 %","  1.18 %","  1.82 %","  1.21 %","   .00 %","  1.52 %"
"2020-08-21","   .72 %","   .83 %","  1.13 %","  2.63 %","  1.27 %","   .67 %","  3.72 %","   .00 %","   .31 %","   .41 %","   .97 %","   .00 %","   .00 %","   .74 %","   .22 %","   .00 %","  1.99 %","   .00 %","  1.20 %","  1.69 %","   .99 %","   .33 %","   .40 %","   .00 %","   .55 %","  1.40 %","   .00 %","   .63 %","   .00 %","   .76 %","   .87 %","  1.57 %","  3.75 %","   .00 %","   .30 %","  1.03 %","   .69 %","   .00 %","   .18 %","   .41 %","  2.19 %","  2.94 %","   .59 %","  3.03 %","   .42 %","   .37 %","  2.52 %","   .32 %","  1.18 %","   .65 %","   .36 %","   .19 %","   .00 %","   .10 %","  2.29 %","  3.42 %","   .00 %","  2.13 %","   .00 %","   .00 %","   .87 %","  1.47 %"," 13.04 %","  1.59 %","   .60 %","  1.07 %","   .00 %","   .90 %"
"2020-08-22","   .89 %","   .63 %","  2.60 %","   .74 %","   .63 %","   .66 %","   .77 %","  1.06 %","   .36 %","   .54 %","  1.20 %","   .00 %","   .49 %","  1.22 %","   .00 %","   .00 %","   .98 %","   .00 %","  1.78 %","  1.66 %","   .91 %","  1.01 %","   .65 %","  1.59 %","   .94 %","   .46 %","   .00 %","   .62 %"," 10.71 %","   .76 %","   .00 %","  2.06 %","  6.02 %","   .00 %","   .30 %","   .55 %","   .69 %","   .12 %","   .14 %","   .33 %","   .86 %","   .00 %","   .97 %","  1.47 %","   .12 %","   .57 %","   .82 %","   .02 %","  2.49 %","  1.94 %","   .44 %","   .19 %","   .00 %","   .73 %","  2.24 %","  1.32 %","   .00 %","  2.08 %","   .00 %","   .00 %","  2.02 %","   .00 %"," -3.85 %","  1.26 %","   .00 %","  1.18 %","  1.56 %","  1.58 %"
"2020-08-23","   .35 %","   .88 %","  2.17 %","   .33 %","   .62 %","   .57 %","  2.54 %","   .00 %","   .24 %","   .27 %","  1.66 %","   .00 %","   .24 %","   .48 %","   .00 %","   .00 %","   .97 %","   .78 %","  1.36 %","  1.09 %","   .56 %","   .58 %","   .34 %","   .00 %","  1.01 %","   .30 %","   .00 %","   .82 %","   .00 %","   .75 %","  1.45 %","   .76 %","  5.68 %","   .70 %","   .40 %","   .58 %","   .46 %","   .42 %","   .18 %","   .33 %","  1.70 %","   .00 %","  1.54 %","   .00 %","   .12 %","   .43 %","   .00 %","   .22 %","  1.30 %","  1.27 %","   .00 %","   .00 %","  9.09 %","   .10 %","  2.19 %","  1.96 %","   .00 %","   .41 %","  2.22 %","   .00 %","  1.41 %","   .00 %","  4.00 %","   .83 %","   .59 %","   .87 %","   .00 %","  1.07 %"
"2020-08-24","   .35 %","   .29 %","  1.06 %","   .20 %","   .00 %","   .57 %","   .99 %","  1.05 %","   .36 %","  -.13 %","   .47 %","   .00 %","   .48 %","  1.44 %","  1.21 %","   .00 %","   .48 %","   .00 %","  1.15 %","  2.15 %","   .90 %","   .70 %","   .33 %","   .00 %","   .08 %","   .46 %","   .00 %","   .20 %","   .00 %","   .75 %","  -.28 %","   .25 %","  1.08 %","   .00 %","   .20 %","   .22 %","   .00 %","   .30 %","   .08 %","   .22 %","  1.04 %","   .00 %","  1.14 %","   .00 %","   .24 %","   .39 %","   .00 %","   .17 %","   .96 %","   .00 %","   .36 %","   .38 %","   .00 %","   .00 %","  1.43 %","   .00 %","   .00 %","   .41 %","   .00 %","   .00 %","   .56 %","   .00 %","   .00 %","   .31 %","   .59 %","   .52 %","   .00 %","   .55 %"
