"date","Bihar/ARWAL","Bihar/AURANGABAD","Bihar/Araria","Bihar/Arwal","Bihar/Aurangabad","Bihar/BEGUSARAI","Bihar/BHAGALPUR","Bihar/BHOJPUR","Bihar/Banka","Bihar/Begusarai","Bihar/Bhagalpur","Bihar/Bhojpur","Bihar/Buxar","Bihar/Darbhanga","Bihar/EAST CHAMPARAN","Bihar/East Champaran","Bihar/GAYA","Bihar/GOPALGANJ","Bihar/Gaya","Bihar/Gopalganj","Bihar/Jamui","Bihar/Jehanabad","Bihar/KAIMUR","Bihar/KHAGARIA","Bihar/Kaimur","Bihar/Katihar","Bihar/Khagaria","Bihar/Kishanganj","Bihar/Lakhisarai","Bihar/MUZAFFARPUR","Bihar/Madhepura","Bihar/Madhubani","Bihar/Munger","Bihar/Muzaffarpur","Bihar/NALANDA","Bihar/NAWADA","Bihar/Nalanda","Bihar/Nawada","Bihar/Other State","Bihar/PATNA","Bihar/Patna","Bihar/Purnia","Bihar/Rajmahal","Bihar/Rohtas","Bihar/SARAN","Bihar/SIWAN","Bihar/SUPAUL","Bihar/Saharsa","Bihar/Samastipur","Bihar/Saran","Bihar/Sheikhpura","Bihar/Sheohar","Bihar/Sitamarhi","Bihar/Siwan","Bihar/Supaul","Bihar/VAISHALI","Bihar/Vaishali","Bihar/West Champaran","Bihar/bhagalpur","Bihar/gaya"
"2021-01-15","","","   .09 %","   .40 %","   .20 %","","","","   .15 %","   .26 %","   .09 %","   .06 %","   .05 %","   .82 %","","   .09 %","","","   .04 %","   .02 %","","   .00 %","","","   .44 %","   .04 %","   .13 %","","   .03 %","","   .00 %","   .04 %","   .15 %","   .11 %","","","   .04 %","   .08 %","","","   .33 %","   .04 %","","   .05 %","","","","   .08 %","   .10 %","   .20 %","","   .00 %","   .00 %","   .11 %","   .06 %","","   .09 %","   .03 %","",""
"2021-01-16","","","   .14 %","   .00 %","   .08 %","","","","   .18 %","   .12 %","   .04 %","   .10 %","   .03 %","   .35 %","","   .10 %","","","   .05 %","","","   .02 %","","","   .29 %","","   .07 %","   .02 %","   .08 %","","   .06 %","   .03 %","   .02 %","   .06 %","","","   .15 %","   .03 %","","","   .22 %","   .04 %","","   .08 %","","","","   .00 %","   .06 %","   .09 %","   .03 %","   .22 %","   .00 %","   .04 %","   .04 %","","   .04 %","   .07 %","",""
"2021-01-17","","","   .00 %","   .00 %","   .08 %","","","","   .00 %","   .14 %","   .01 %","   .26 %","   .00 %","   .12 %","","   .09 %","","","   .04 %","   .04 %","","   .07 %","","","   .05 %","   .04 %","   .00 %","","","","   .04 %","   .05 %","   .02 %","   .07 %","","","   .06 %","   .03 %","","","   .24 %","   .03 %","","   .03 %","","","","   .05 %","   .04 %","   .03 %","","   .36 %","","   .02 %","   .00 %","","   .09 %","   .09 %","",""
"2021-01-18","","","   .03 %","   .48 %","   .02 %","","","","   .12 %","   .07 %","   .03 %","   .04 %","   .05 %","   .02 %","","   .05 %","","","   .13 %","   .05 %","","   .02 %","","","   .15 %","   .01 %","   .03 %","   .00 %","","","   .00 %","   .03 %","   .00 %","   .05 %","","","   .03 %","   .00 %","","","   .12 %","   .00 %","","   .05 %","","","","","   .08 %","   .13 %","   .00 %","   .00 %","   .00 %","   .02 %","   .07 %","","   .08 %","   .02 %","",""
"2021-01-19","","","   .00 %","   .00 %","   .18 %","","","","   .06 %","   .13 %","   .04 %","   .00 %","   .00 %","   .07 %","","   .05 %","","","   .11 %","   .02 %","   .07 %","   .05 %","","","","   .00 %","   .00 %","   .02 %","   .08 %","","   .02 %","   .01 %","   .07 %","   .09 %","","","   .10 %","   .03 %","","","   .14 %","   .01 %","","   .09 %","","","","   .08 %","   .06 %","   .17 %","   .03 %","   .43 %","   .05 %","   .09 %","   .04 %","","   .19 %","   .00 %","",""
"2021-01-20","","","","   .13 %","   .12 %","","","","   .18 %","   .03 %","   .02 %","   .00 %","   .00 %","   .10 %","","   .05 %","","","   .04 %","","","   .05 %","","","   .34 %","   .06 %","   .03 %","","   .03 %","","   .00 %","","   .00 %","   .09 %","","","   .03 %","   .00 %","","","   .22 %","   .06 %","","   .11 %","","","","   .02 %","   .02 %","   .10 %","   .03 %","","   .07 %","   .09 %","   .02 %","","   .30 %","   .03 %","",""
"2021-01-21","","","   .09 %","   .04 %","   .06 %","","","","   .09 %","   .05 %","   .01 %","   .14 %","","   .17 %","","   .04 %","","","   .08 %","   .04 %","","   .07 %","","","   .10 %","   .01 %","   .03 %","   .00 %","   .08 %","","   .04 %","   .04 %","   .10 %","   .04 %","","","   .04 %","   .00 %","","","   .16 %","   .01 %","","   .02 %","","","","","   .08 %","   .04 %","","   .43 %","   .00 %","   .00 %","   .02 %","","   .09 %","   .05 %","",""
"2021-01-22","","","   .18 %","   .48 %","   .04 %","","","","   .12 %","   .10 %","   .07 %","   .00 %","","   .10 %","","   .01 %","","","   .11 %","   .00 %","","   .02 %","","","   .10 %","   .00 %","   .03 %","   .00 %","","","   .04 %","   .01 %","   .05 %","   .04 %","","","   .06 %","   .00 %","","","   .14 %","   .00 %","","   .00 %","","","","   .05 %","   .06 %","   .06 %","","   .00 %","   .21 %","   .04 %","","","   .09 %","   .03 %","",""
"2021-01-23","","","   .01 %","   .00 %","   .06 %","","","","   .24 %","   .10 %","   .09 %","   .02 %","   .03 %","   .10 %","","   .01 %","","","   .03 %","   .02 %","","   .02 %","","","   .05 %","   .00 %","   .03 %","   .00 %","   .06 %","","   .02 %","   .04 %","   .07 %","   .02 %","","","   .04 %","   .13 %","","","   .13 %","   .02 %","","   .06 %","","","","   .05 %","   .10 %","   .00 %","   .03 %","   .21 %","   .07 %","   .00 %","   .04 %","","   .07 %","   .02 %","",""
"2021-01-24","","","","   .00 %","   .02 %","","","","","   .05 %","   .02 %","   .04 %","   .03 %","   .15 %","","   .04 %","","","   .04 %","   .00 %","","   .05 %","","","   .19 %","","   .03 %","","","","","   .01 %","   .10 %","   .04 %","","","   .03 %","   .30 %","","","   .11 %","   .03 %","","   .02 %","","","","   .00 %","   .08 %","   .07 %","","   .00 %","   .14 %","   .00 %","   .04 %","","   .11 %","   .00 %","",""
"2021-01-25","","","   .04 %","   .00 %","   .00 %","","","","   .03 %","   .04 %","   .01 %","   .00 %","   .03 %","   .05 %","","   .05 %","","","   .13 %","   .04 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","","","","","   .03 %","   .00 %","   .03 %","","","   .00 %","   .00 %","","","   .08 %","   .01 %","","   .00 %","","","","   .00 %","   .02 %","   .04 %","","   .00 %","   .02 %","   .00 %","   .02 %","","   .07 %","   .00 %","",""
"2021-01-26","","","   .04 %","   .04 %","   .06 %","","","","   .06 %","   .12 %","   .04 %","   .02 %","   .03 %","   .02 %","","   .02 %","","","   .17 %","","   .03 %","","","","","   .01 %","   .00 %","   .00 %","   .11 %","","   .02 %","   .01 %","   .02 %","   .07 %","","","   .04 %","   .03 %","","","   .14 %","   .02 %","","   .02 %","","","","   .09 %","   .02 %","   .16 %","","   .21 %","   .02 %","   .09 %","   .02 %","","   .04 %","   .00 %","",""
"2021-01-27","","","   .00 %","   .13 %","   .00 %","","","","   .12 %","   .04 %","   .01 %","   .00 %","   .00 %","   .02 %","","   .02 %","","","   .04 %","   .02 %","   .00 %","   .00 %","","","   .29 %","","","   .00 %","   .14 %","","   .00 %","   .00 %","   .00 %","   .02 %","","","   .03 %","   .00 %","","","   .07 %","   .00 %","","   .03 %","","","","   .00 %","   .02 %","   .12 %","   .00 %","   .00 %","   .00 %","   .04 %","   .00 %","","   .06 %","   .09 %","",""
"2021-01-28","","","   .01 %","   .22 %","   .04 %","","","","   .00 %","   .04 %","   .08 %","","","   .02 %","","   .00 %","","","   .25 %","   .02 %","   .00 %","   .02 %","","","   .24 %","   .00 %","   .00 %","","   .03 %","","   .02 %","   .08 %","   .05 %","   .03 %","","","   .03 %","","","","   .09 %","   .06 %","","   .05 %","","","","   .02 %","   .00 %","   .04 %","   .03 %","   .28 %","   .02 %","   .11 %","   .06 %","","   .13 %","   .02 %","",""
"2021-01-29","","","   .08 %","   .00 %","   .14 %","","","","   .09 %","   .04 %","   .01 %","   .04 %","","   .07 %","","   .00 %","","","   .22 %","   .05 %","","   .05 %","","","   .14 %","   .01 %","","   .05 %","   .08 %","","   .04 %","   .12 %","   .02 %","   .02 %","","","   .00 %","   .00 %","","","   .07 %","   .08 %","","   .00 %","","","","","   .02 %","   .00 %","   .03 %","   .00 %","   .02 %","   .07 %","   .04 %","","   .04 %","","",""
"2021-01-30","","","   .01 %","   .13 %","   .21 %","","","","   .00 %","   .06 %","","   .04 %","   .03 %","   .02 %","","   .00 %","","","   .16 %","   .02 %","","","","","   .34 %","   .01 %","","","   .08 %","","   .00 %","","   .00 %","   .00 %","","","   .04 %","   .00 %","","","   .11 %","   .01 %","","   .05 %","","","","   .03 %","   .10 %","   .00 %","   .03 %","","   .02 %","   .07 %","","","   .06 %","","",""
"2021-01-31","","","","   .00 %","   .77 %","","","","   .00 %","   .03 %","   .01 %","   .02 %","   .03 %","   .02 %","","   .00 %","","","   .09 %","","   .03 %","   .00 %","","","","","","","   .08 %","","   .00 %","   .04 %","   .02 %","   .02 %","","","   .01 %","","","","   .08 %","   .06 %","","","","","","","   .00 %","   .04 %","","   .00 %","","   .09 %","   .02 %","","   .04 %","   .02 %","",""
"2021-02-01","","","   .00 %","   .00 %","   .04 %","","","","   .06 %","   .06 %","   .01 %","   .00 %","","   .02 %","","   .00 %","","","   .04 %","   .11 %","","   .00 %","","","   .00 %","   .01 %","","","   .08 %","","","   .00 %","","   .01 %","","","   .05 %","","","","   .06 %","   .01 %","","   .03 %","","","","   .02 %","   .04 %","   .00 %","   .00 %","","   .12 %","","","","   .06 %","   .05 %","",""
"2021-02-02","","","   .03 %","   .00 %","   .15 %","","","","   .00 %","   .06 %","   .01 %","","","   .00 %","","   .01 %","","","   .13 %","   .05 %","","","","","   .05 %","","","   .02 %","   .36 %","","   .02 %","   .01 %","   .00 %","   .04 %","","","   .03 %","   .18 %","","","   .06 %","   .06 %","","   .00 %","","","","   .02 %","   .08 %","   .09 %","   .03 %","   .07 %","   .02 %","   .02 %","   .04 %","","   .11 %","   .00 %","",""
"2021-02-03","","","   .00 %","   .00 %","   .13 %","","","","   .06 %","   .09 %","   .01 %","   .04 %","   .03 %","   .00 %","","   .00 %","","","   .05 %","   .02 %","   .07 %","   .02 %","","","   .14 %","","   .03 %","","","","   .02 %","   .04 %","   .05 %","   .00 %","","","   .03 %","","","","   .09 %","","","   .03 %","","","","   .02 %","   .02 %","   .04 %","","   .00 %","   .00 %","","   .00 %","","   .07 %","   .02 %","",""
"2021-02-04","","","","","   .10 %","","","","   .09 %","   .03 %","   .02 %","","","   .02 %","","   .01 %","","","   .10 %","   .00 %","","","","","   .10 %","   .01 %","","","   .11 %","","   .02 %","   .01 %","   .07 %","   .03 %","","","   .01 %","","","","   .03 %","","","   .02 %","","","","","   .04 %","   .04 %","","","   .00 %","   .11 %","","","","","",""
"2021-02-05","","","   .00 %","   .00 %","   .06 %","","","","","   .04 %","   .09 %","   .06 %","   .03 %","   .02 %","","   .02 %","","","   .14 %","","   .00 %","   .00 %","","","   .24 %","   .01 %","","","","","   .02 %","   .00 %","","   .03 %","","","","   .03 %","","","   .07 %","   .02 %","","   .03 %","","","","   .06 %","","   .01 %","   .03 %","   .21 %","   .02 %","   .00 %","   .00 %","","   .00 %","","",""
"2021-02-06","","","","   .13 %","   .08 %","","","","","   .03 %","   .03 %","","   .03 %","","","   .02 %","","","   .05 %","   .00 %","","   .00 %","","","   .33 %","","","","   .00 %","","","   .00 %","   .02 %","   .01 %","","","   .01 %","   .03 %","","","   .07 %","   .03 %","","   .00 %","","","","   .02 %","   .08 %","   .03 %","","   .21 %","","   .04 %","   .02 %","","   .15 %","","",""
"2021-02-07","","","","   .09 %","   .02 %","","","","   .06 %","   .01 %","   .00 %","   .00 %","","","","   .02 %","","","   .04 %","","","   .05 %","","","","","","","","","   .02 %","","   .00 %","   .03 %","","","   .01 %","   .00 %","","","   .03 %","   .00 %","","   .03 %","","","","","   .04 %","   .06 %","","   .21 %","","   .02 %","   .02 %","","   .09 %","   .02 %","",""
"2021-02-08","","","   .00 %","   .13 %","   .00 %","","","","   .15 %","   .00 %","","   .00 %","","   .10 %","","","","","   .05 %","","   .07 %","","","","","   .00 %","","   .00 %","","","   .02 %","   .00 %","   .05 %","   .00 %","","","   .00 %","   .00 %","","","   .03 %","   .01 %","","","","","","   .11 %","   .04 %","   .10 %","","","   .02 %","   .00 %","","","   .02 %","   .02 %","",""
"2021-02-09","","","   .04 %","","   .06 %","","","","   .18 %","   .04 %","   .03 %","   .04 %","   .05 %","   .02 %","","   .01 %","","","   .14 %","   .00 %","   .13 %","   .07 %","","","   .05 %","","","   .02 %","   .05 %","","   .04 %","   .01 %","   .02 %","   .02 %","","","   .00 %","","","","   .04 %","   .01 %","","   .00 %","","","","   .03 %","   .14 %","   .03 %","","   .07 %","","   .04 %","   .02 %","","   .06 %","   .05 %","",""
"2021-02-10","","","","   .13 %","   .04 %","","","","","   .06 %","","   .00 %","","   .02 %","","   .04 %","","","   .04 %","","   .03 %","   .02 %","","","   .00 %","   .03 %","","   .02 %","","","","   .00 %","","   .03 %","","","   .06 %","   .00 %","","","   .02 %","   .04 %","","   .03 %","","","","","   .02 %","   .04 %","   .00 %","","","   .15 %","   .02 %","","   .06 %","   .07 %","",""
"2021-02-11","","","","","   .04 %","","","","","   .01 %","   .00 %","","","   .02 %","","   .01 %","","","","","","","","","   .19 %","","","   .02 %","   .00 %","","","   .05 %","","   .01 %","","","","","","","   .06 %","   .02 %","","   .06 %","","","","","   .06 %","   .04 %","","   .21 %","","   .00 %","","","   .00 %","","",""
"2021-02-12","","","","   .00 %","   .02 %","","","","   .00 %","   .06 %","   .03 %","   .02 %","","   .02 %","","   .02 %","","","   .13 %","","   .03 %","","","","   .09 %","","","   .00 %","","","   .02 %","   .05 %","   .00 %","   .06 %","","","   .00 %","","","","   .04 %","   .01 %","","   .03 %","","","","   .06 %","   .02 %","   .07 %","","   .21 %","   .00 %","   .04 %","","","   .04 %","","",""
"2021-02-13","","","","   .04 %","   .04 %","","","","   .09 %","   .03 %","","","","","","","","","   .04 %","   .04 %","   .00 %","   .00 %","","","","","","   .02 %","","","   .02 %","   .03 %","   .00 %","   .04 %","","","   .01 %","","","","   .03 %","   .00 %","","   .00 %","","","","   .02 %","","","","   .00 %","","   .00 %","","","   .06 %","   .03 %","",""
"2021-02-14","","","   .03 %","","   .00 %","","","","","   .03 %","   .00 %","","","   .02 %","","","","","   .01 %","","","   .12 %","","","   .05 %","   .04 %","   .00 %","   .02 %","   .05 %","","   .02 %","","   .02 %","","","","   .03 %","","","","   .05 %","   .00 %","","","","","","","   .02 %","   .01 %","","   .00 %","   .05 %","","","","   .02 %","","",""
"2021-02-15","","","","   .04 %","","","","","   .09 %","   .03 %","   .02 %","   .00 %","","   .02 %","","   .00 %","","","   .04 %","   .04 %","","   .00 %","","","   .00 %","","","","   .03 %","","   .00 %","   .00 %","   .02 %","   .01 %","","","   .06 %","   .13 %","","","   .03 %","   .01 %","","   .00 %","","","","","","   .01 %","","   .00 %","","   .00 %","","","   .02 %","   .02 %","",""
"2021-02-16","","","   .04 %","","   .02 %","","","","   .00 %","   .08 %","","","","","","   .01 %","","","   .01 %","","   .00 %","","","","   .05 %","   .01 %","","","   .03 %","","   .00 %","   .03 %","   .02 %","   .00 %","","","   .04 %","   .03 %","","","   .04 %","   .01 %","","   .03 %","","","","   .00 %","   .02 %","   .04 %","","","","   .00 %","","","   .11 %","","",""
"2021-02-17","","","   .01 %","","   .02 %","","","","   .00 %","   .01 %","   .01 %","   .00 %","   .00 %","","","   .00 %","","","   .01 %","","","   .07 %","","","","","   .03 %","","   .05 %","","","   .00 %","   .00 %","   .02 %","","","   .00 %","   .08 %","","","   .02 %","","","   .00 %","","","","","   .00 %","   .01 %","","   .49 %","   .07 %","","","","   .00 %","","",""
"2021-02-18","","","   .01 %","   .00 %","   .04 %","","","","   .09 %","   .05 %","   .02 %","","","","","","","","   .05 %","","","   .05 %","","","   .05 %","","   .00 %","","   .08 %","","   .00 %","   .07 %","","","","","   .00 %","   .15 %","","","   .04 %","   .02 %","","   .02 %","","","","","   .02 %","   .01 %","","","","   .02 %","","","   .04 %","   .02 %","",""
"2021-02-19","","","","","   .02 %","","","","   .09 %","   .04 %","   .06 %","","","   .00 %","","","","","   .03 %","   .05 %","   .00 %","   .07 %","","","   .09 %","","","","   .03 %","","   .00 %","   .08 %","   .05 %","   .03 %","","","   .03 %","   .13 %","","","   .03 %","   .00 %","","   .02 %","","","","","   .04 %","   .06 %","","   .07 %","","   .00 %","","","","   .03 %","",""
"2021-02-20","","","","","   .04 %","","","","","   .03 %","   .04 %","   .02 %","","","","   .02 %","","","   .08 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .03 %","   .02 %","   .08 %","","","   .00 %","","   .06 %","","","   .01 %","   .20 %","","","   .01 %","   .03 %","","   .02 %","","","","   .00 %","   .02 %","   .01 %","","   .00 %","   .05 %","   .00 %","   .04 %","","   .00 %","   .03 %","",""
"2021-02-21","","","   .01 %","","   .25 %","","","","   .06 %","   .00 %","   .02 %","   .02 %","","   .05 %","","   .04 %","","","   .03 %","","","","","","   .09 %","","   .10 %","   .02 %","","","","   .01 %","   .07 %","   .02 %","","","   .04 %","   .22 %","","","   .05 %","   .04 %","","   .00 %","","","","   .05 %","","   .03 %","","","   .02 %","   .02 %","   .04 %","","   .07 %","   .07 %","",""
"2021-02-22","","","","   .00 %","   .06 %","","","","   .03 %","   .03 %","   .03 %","   .06 %","","","","   .02 %","","","   .05 %","","   .00 %","","","","   .14 %","   .01 %","   .10 %","","","","   .00 %","   .00 %","   .02 %","   .02 %","","","   .04 %","   .35 %","","","   .05 %","   .09 %","","   .00 %","","","","   .02 %","   .02 %","   .04 %","","","   .02 %","","   .00 %","","   .04 %","   .02 %","",""
"2021-02-23","","","","   .00 %","   .06 %","","","","   .03 %","   .01 %","   .01 %","   .06 %","","","","   .02 %","","","   .05 %","","","","","","   .14 %","   .01 %","   .10 %","","","","   .00 %","","   .02 %","   .02 %","","","   .03 %","   .10 %","","","   .03 %","   .08 %","","","","","","   .02 %","","   .01 %","","","   .12 %","","","","","","",""
"2021-02-24","","","   .04 %","","   .17 %","","","","   .03 %","   .00 %","   .01 %","","","   .00 %","","","","","   .01 %","","","","","","   .09 %","   .00 %","   .03 %","   .00 %","","","   .02 %","","   .00 %","","","","   .05 %","   .20 %","","","   .03 %","   .01 %","","   .02 %","","","","   .00 %","   .00 %","   .03 %","","   .00 %","   .02 %","   .00 %","","","   .04 %","   .05 %","",""
"2021-02-25","","","   .03 %","","   .04 %","","","","   .06 %","   .01 %","   .01 %","   .02 %","   .03 %","   .05 %","","","","","   .03 %","   .00 %","","","","","   .05 %","   .09 %","   .00 %","","   .08 %","","   .00 %","   .01 %","   .02 %","   .01 %","","","","   .05 %","","","   .03 %","   .08 %","","","","","","   .02 %","   .02 %","   .03 %","","   .00 %","   .02 %","   .02 %","","","   .09 %","   .02 %","",""
"2021-02-26","","","","","   .02 %","","","","   .03 %","","   .04 %","","","","","   .00 %","","","   .03 %","","   .03 %","   .00 %","","","","","   .00 %","","","","   .04 %","   .01 %","","   .01 %","","","   .01 %","   .02 %","","","   .03 %","","","   .02 %","","","","   .00 %","   .04 %","   .00 %","","","   .02 %","   .02 %","","","   .15 %","   .05 %","",""
"2021-02-27","","","   .01 %","","   .04 %","","","","   .00 %","   .08 %","   .00 %","","   .00 %","   .07 %","","   .01 %","","","","   .02 %","   .03 %","","","","","","","","","","   .00 %","   .00 %","   .02 %","   .03 %","","","   .04 %","   .00 %","","","   .03 %","   .02 %","","","","","","","   .06 %","   .00 %","","","   .05 %","","","","","   .02 %","",""
"2021-02-28","","","","","","","","","","   .04 %","","   .02 %","","   .00 %","","   .02 %","","","","   .00 %","   .00 %","","","","","","","","   .00 %","","","   .00 %","   .02 %","   .00 %","","","   .00 %","","","","   .03 %","   .00 %","","   .03 %","","","","","   .04 %","","","   .00 %","","   .02 %","","","   .02 %","","",""
"2021-03-01","","","","","   .00 %","","","","","","   .01 %","","","   .02 %","","","","","   .01 %","","   .03 %","","","","   .00 %","","","","   .08 %","","","   .00 %","","   .03 %","","","   .01 %","","","","   .02 %","","","","","","","","","   .01 %","","   .00 %","   .00 %","","   .02 %","","","   .00 %","",""
"2021-03-02","","","   .01 %","","   .02 %","","","","","","   .03 %","   .06 %","","   .05 %","","   .01 %","","","   .00 %","","   .06 %","   .02 %","","","","","","   .00 %","   .00 %","","","","   .02 %","   .01 %","","","   .00 %","   .27 %","","","   .02 %","","","","","","","","","   .00 %","","","","   .02 %","","","   .04 %","   .02 %","",""
"2021-03-03","","","","","","","","","","   .03 %","","   .02 %","","   .02 %","","   .01 %","","","","","","","","","","","","","   .00 %","","","   .04 %","   .02 %","   .04 %","","","   .01 %","   .15 %","","","   .01 %","","","   .00 %","","","","","   .04 %","","","","","   .02 %","","","   .02 %","   .00 %","",""
"2021-03-04","","","","","","","","","   .03 %","","   .00 %","   .02 %","","   .02 %","","   .00 %","","","   .04 %","   .04 %","","","","","   .00 %","","","","","","   .02 %","   .05 %","   .10 %","   .01 %","","","   .00 %","","","","   .03 %","   .00 %","","   .02 %","","","","   .02 %","   .02 %","   .00 %","   .03 %","","   .02 %","","   .04 %","","   .00 %","   .00 %","",""
"2021-03-05","","","","","   .02 %","","","","","   .00 %","   .02 %","   .02 %","","   .07 %","","   .01 %","","","","   .00 %","   .03 %","   .00 %","","","","   .03 %","   .00 %","","   .00 %","","","   .05 %","   .00 %","   .02 %","","","   .00 %","   .00 %","","","   .03 %","   .00 %","","","","","","","   .06 %","   .00 %","","","   .02 %","   .02 %","   .02 %","","   .00 %","","",""
"2021-03-06","","","","","","","","","","   .00 %","   .01 %","","   .03 %","","","","","","   .00 %","","","","","","","   .01 %","   .00 %","","","","   .02 %","","   .00 %","   .01 %","","","   .03 %","","","","   .03 %","   .00 %","","","","","","","","   .00 %","","","","","","","   .00 %","   .02 %","",""
"2021-03-07","","","   .00 %","","   .02 %","","","","","   .04 %","   .01 %","","","   .02 %","","   .02 %","","","","","","","","","","   .00 %","   .03 %","","","","   .04 %","   .03 %","   .02 %","   .01 %","","","   .00 %","   .00 %","","","   .03 %","","","","","","","","","   .00 %","","","","   .02 %","","","   .02 %","","",""
"2021-03-08","","","   .00 %","","   .02 %","","","","","   .01 %","   .00 %","","","","","   .00 %","","","   .00 %","","","","","","","","","","","","   .00 %","   .01 %","   .00 %","   .00 %","","","   .01 %","   .00 %","","","   .03 %","","","   .02 %","","","","","   .00 %","","","","","","","","   .00 %","   .00 %","",""
"2021-03-09","","","   .00 %","","   .02 %","","","","","","   .00 %","","","   .02 %","","   .04 %","","","   .01 %","","   .00 %","","","","","   .01 %","","","   .00 %","","","   .01 %","   .02 %","   .04 %","","","   .00 %","   .07 %","","","   .04 %","","","   .02 %","","","","","   .04 %","   .01 %","","","   .00 %","   .02 %","","","   .02 %","   .00 %","",""
"2021-03-10","","","   .01 %","","   .11 %","","","","","   .05 %","   .00 %","","","   .05 %","","   .04 %","","","","","","","","","","   .09 %","","","","","","   .01 %","   .02 %","   .01 %","","","   .02 %","   .00 %","","","   .02 %","","","   .03 %","","","","   .02 %","","","","","","   .02 %","   .04 %","","   .00 %","   .02 %","",""
"2021-03-11","","","","","","","","","","   .01 %","   .03 %","   .02 %","   .00 %","","","   .01 %","","","   .01 %","","   .00 %","","","","","","   .03 %","","   .05 %","","","","   .02 %","   .02 %","","","","   .00 %","","","   .06 %","","","","","","","   .03 %","   .02 %","   .01 %","   .00 %","","","","   .00 %","","   .02 %","","",""
"2021-03-12","","","","","","","","","","   .01 %","   .03 %","   .02 %","","   .02 %","","","","","   .00 %","","","","","","","","","","","","","   .04 %","   .02 %","   .01 %","","","","   .00 %","","","   .03 %","   .01 %","","   .02 %","","","","   .00 %","   .04 %","","","","","","","","","","",""
"2021-03-13","","","","","","","","","","   .01 %","","","","   .05 %","","   .01 %","","","   .01 %","","","","","","","   .00 %","","","","","   .02 %","   .08 %","   .05 %","   .01 %","","","","   .05 %","","","   .04 %","","","   .03 %","","","","   .02 %","   .02 %","","","","","   .00 %","","","","","",""
"2021-03-14","","","","","","","","","","   .05 %","","","","   .00 %","","","","","   .00 %","   .00 %","","   .02 %","","","   .05 %","","","","","","   .13 %","   .03 %","   .05 %","   .00 %","","","   .01 %","","","","   .06 %","   .01 %","","   .02 %","","","","","   .00 %","   .00 %","","","   .02 %","","   .02 %","","","","",""
"2021-03-15","","","","","   .02 %","","","","   .00 %","   .00 %","   .01 %","   .04 %","","   .02 %","","   .01 %","","","   .01 %","","   .00 %","","","","","   .00 %","   .00 %","","","","   .02 %","   .01 %","   .05 %","   .00 %","","","","","","","   .03 %","","","","","","","","   .02 %","","","","","   .00 %","   .02 %","","","","",""
"2021-03-16","","","","","   .02 %","","","","","   .06 %","   .05 %","","   .03 %","   .02 %","","   .05 %","","","   .06 %","   .02 %","","","","","","   .01 %","","   .05 %","","","","   .00 %","   .05 %","","","","   .04 %","   .00 %","","","   .03 %","","","","","","","   .02 %","   .02 %","   .01 %","","","","","","","","","",""
"2021-03-17","","","","","   .00 %","","","","","","   .18 %","   .02 %","","   .02 %","","   .01 %","","","   .01 %","","   .03 %","   .00 %","","","","","","","","","   .00 %","   .03 %","   .05 %","   .03 %","","","   .02 %","   .00 %","","","   .03 %","   .02 %","","   .03 %","","","","","   .02 %","","","","","   .04 %","   .02 %","","   .05 %","   .02 %","",""
"2021-03-18","","","   .01 %","   .04 %","   .04 %","","","","","","   .12 %","   .08 %","","   .07 %","","   .04 %","","","   .03 %","","","","","","","   .04 %","   .00 %","   .10 %","   .00 %","","   .04 %","   .08 %","   .10 %","   .04 %","","","   .09 %","   .05 %","","","   .06 %","   .00 %","","   .09 %","","","","","   .06 %","   .03 %","   .03 %","","   .05 %","   .09 %","   .00 %","","   .02 %","   .03 %","",""
"2021-03-19","","","   .04 %","   .04 %","   .02 %","","","","","   .06 %","   .08 %","   .00 %","   .00 %","   .05 %","","   .04 %","","","   .04 %","   .02 %","   .03 %","   .02 %","","","   .05 %","   .01 %","   .03 %","   .02 %","","","   .02 %","   .01 %","   .10 %","   .02 %","","","   .04 %","   .07 %","","","   .05 %","","","   .00 %","","","","   .06 %","   .02 %","   .01 %","   .00 %","   .07 %","   .00 %","   .09 %","   .05 %","","   .04 %","   .03 %","",""
"2021-03-20","","","   .00 %","","","","","","","   .04 %","   .02 %","   .02 %","","   .05 %","","   .00 %","","","   .04 %","","","   .05 %","","","   .09 %","   .00 %","","   .07 %","","","","","   .07 %","","","","   .01 %","   .17 %","","","   .09 %","   .01 %","","   .09 %","","","","   .03 %","   .04 %","","","   .14 %","","   .04 %","   .00 %","","   .04 %","","",""
"2021-03-21","","","   .08 %","","   .02 %","","","","","   .04 %","   .14 %","","","   .02 %","","   .00 %","","","   .04 %","   .02 %","   .03 %","","","","","","","","","","   .02 %","   .00 %","   .07 %","   .02 %","","","   .05 %","   .12 %","","","   .11 %","   .02 %","","   .10 %","","","","   .03 %","   .06 %","   .00 %","","   .21 %","   .02 %","   .09 %","   .04 %","","   .00 %","   .10 %","",""
"2021-03-22","","","   .03 %","","   .06 %","","","","","   .03 %","   .09 %","   .08 %","","   .05 %","","   .00 %","","","   .03 %","   .02 %","","   .02 %","","","","   .03 %","","   .05 %","","","","","   .05 %","   .03 %","","","","   .00 %","","","   .10 %","","","   .01 %","","","","","   .04 %","   .01 %","","","   .05 %","   .04 %","","","   .02 %","   .02 %","",""
