"date","Wisconsin/Adams","Wisconsin/Ashland","Wisconsin/Barron","Wisconsin/Bayfield","Wisconsin/Brown","Wisconsin/Buffalo","Wisconsin/Burnett","Wisconsin/Calumet","Wisconsin/Chippewa","Wisconsin/Clark","Wisconsin/Columbia","Wisconsin/Crawford","Wisconsin/Dane","Wisconsin/Dodge","Wisconsin/Door","Wisconsin/Douglas","Wisconsin/Dunn","Wisconsin/Eau Claire","Wisconsin/Florence","Wisconsin/Fond du Lac","Wisconsin/Forest","Wisconsin/Grant","Wisconsin/Green","Wisconsin/Green Lake","Wisconsin/Iowa","Wisconsin/Iron","Wisconsin/Jackson","Wisconsin/Jefferson","Wisconsin/Juneau","Wisconsin/Kenosha","Wisconsin/Kewaunee","Wisconsin/La Crosse","Wisconsin/Lafayette","Wisconsin/Langlade","Wisconsin/Lincoln","Wisconsin/Manitowoc","Wisconsin/Marathon","Wisconsin/Marinette","Wisconsin/Marquette","Wisconsin/Menominee","Wisconsin/Milwaukee","Wisconsin/Monroe","Wisconsin/Oconto","Wisconsin/Oneida","Wisconsin/Outagamie","Wisconsin/Ozaukee","Wisconsin/Pepin","Wisconsin/Pierce","Wisconsin/Polk","Wisconsin/Portage","Wisconsin/Price","Wisconsin/Racine","Wisconsin/Richland","Wisconsin/Rock","Wisconsin/Rusk","Wisconsin/Sauk","Wisconsin/Sawyer","Wisconsin/Shawano","Wisconsin/Sheboygan","Wisconsin/St. Croix","Wisconsin/Taylor","Wisconsin/Trempealeau","Wisconsin/Unassigned","Wisconsin/Vernon","Wisconsin/Vilas","Wisconsin/Walworth","Wisconsin/Washburn","Wisconsin/Washington","Wisconsin/Waukesha","Wisconsin/Waupaca","Wisconsin/Waushara","Wisconsin/Winnebago","Wisconsin/Wood"
"2020-08-02","  5.80 %","  5.26 %","   .79 %","  5.26 %","  1.16 %","   .00 %","   .00 %","  4.07 %","   .00 %","   .58 %","  2.28 %","  8.77 %","  2.09 %","  4.00 %","   .00 %","  9.02 %","   .00 %","  3.71 %","   .00 %","  2.75 %","   .00 %","  2.50 %","  4.00 %","   .00 %","   .00 %","  1.41 %","  2.13 %","  1.09 %","  5.74 %","   .86 %","   .00 %","  3.27 %","  2.86 %","  4.35 %","  3.28 %","  2.03 %","  3.03 %","  5.70 %","  2.90 %","  5.56 %","  1.07 %","  4.72 %","  2.81 %","  1.15 %","  2.32 %","  1.79 %","   .00 %","   .59 %","  2.56 %","  2.91 %","  4.76 %","  1.69 %"," 18.52 %","   .66 %","  6.67 %","  3.76 %","  2.78 %","  3.27 %","  3.92 %","  1.13 %","  4.00 %","   .66 %","   .00 %","   .00 %"," 26.67 %","   .98 %"," 17.24 %","  2.33 %","  2.38 %","  3.06 %","  6.00 %","  1.34 %","  3.93 %"
"2020-08-03","   .00 %","   .00 %","  1.57 %","   .00 %","   .07 %","   .00 %"," 28.57 %","   .78 %","   .48 %","  1.72 %","  1.34 %","   .00 %","   .76 %","   .43 %","   .00 %","  1.50 %","   .00 %","   .80 %","   .00 %","  1.96 %","   .00 %","   .30 %","   .77 %","   .00 %","  3.17 %","   .00 %","  2.08 %","  1.44 %","   .00 %","  1.01 %","   .00 %","   .49 %","  1.85 %","  2.08 %","  1.59 %","  1.66 %","   .35 %","  5.08 %","   .00 %","  5.26 %","   .65 %","  1.80 %","   .00 %","  1.14 %","  1.00 %","   .00 %","   .00 %","  2.35 %","   .00 %","   .28 %"," -4.55 %","   .12 %","   .00 %","   .37 %","   .00 %","  1.55 %","  8.11 %","  1.90 %","  2.13 %","  1.12 %","  3.85 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.70 %","  2.94 %","   .00 %","   .82 %","  2.43 %","   .94 %","   .76 %","  1.26 %"
"2020-08-04","  4.11 %","   .00 %","  1.93 %","  5.00 %","  1.30 %","  2.44 %","  5.56 %","  3.10 %","   .95 %","  1.13 %","   .44 %","  4.84 %","   .78 %","  3.26 %","  7.06 %","  2.96 %","  1.90 %","  1.97 %","   .00 %","   .35 %","   .00 %","   .61 %","   .00 %","  1.92 %","   .00 %","   .00 %","   .00 %","  1.60 %","   .00 %","   .72 %","   .91 %","  1.33 %","  1.82 %","  4.08 %","  1.56 %","  1.63 %","  1.55 %","  3.32 %","   .00 %","  5.00 %","   .75 %","  1.33 %","  4.37 %","  4.49 %","  1.71 %","  4.23 %","  2.50 %","  2.30 %","  4.17 %","   .85 %","  4.76 %","  1.91 %","   .00 %","   .29 %","   .00 %","  3.32 %","  7.50 %","  1.24 %","  2.25 %","  1.11 %","  1.85 %","  1.95 %","   .00 %","  3.45 %","  2.63 %","   .56 %","  8.57 %","  3.75 %","  1.95 %","  3.43 %","  1.87 %","  1.79 %","  5.81 %"
"2020-08-05","  3.95 %","  5.00 %","  3.41 %","   .00 %","   .91 %","   .00 %"," 10.53 %","  3.76 %","   .47 %","   .00 %","  2.19 %","  6.15 %","  1.81 %","  2.06 %","  7.69 %","  4.32 %","  4.67 %","  2.71 %","-14.29 %","  1.92 %","   .00 %","   .30 %","  3.05 %","  1.89 %","  4.62 %","  1.39 %","  2.04 %","  1.40 %","  3.10 %","  1.75 %","  3.60 %","  2.15 %","  1.79 %","   .00 %","  1.54 %","  2.25 %","  2.72 %","  2.34 %","  5.63 %"," -4.76 %","   .86 %","  2.18 %","  4.71 %","  3.23 %","  2.30 %","  2.20 %","  2.44 %","  2.81 %","   .80 %","  2.51 %"," 13.64 %","   .97 %","  6.25 %","   .51 %","   .00 %","  1.48 %"," 16.28 %","  3.07 %","  7.23 %","  2.84 %","  7.27 %","  2.88 %","   .00 %"," -1.67 %","  2.56 %","  2.06 %","  2.63 %","  3.50 %","  2.02 %","  4.08 %","  2.75 %","  1.11 %","  3.14 %"
"2020-08-06","  3.80 %","  4.76 %","  1.10 %","   .00 %","  1.24 %","   .00 %","  4.76 %","  4.35 %","  2.35 %","   .56 %","  2.15 %","  1.45 %","   .83 %","  1.88 %","  3.06 %","  2.76 %","   .00 %","  1.88 %","   .00 %","  2.40 %","   .00 %","  2.71 %","  1.48 %","   .00 %","  2.94 %","   .00 %","  4.00 %","  2.58 %","  1.50 %","  1.41 %","  6.09 %","  3.16 %","  1.75 %"," 11.76 %"," -1.52 %","   .94 %","  1.16 %","  1.71 %","  1.33 %","   .00 %","  1.06 %","  2.99 %","  3.50 %","  6.25 %","  1.90 %","  3.14 %","   .00 %","  7.65 %","   .00 %","  2.72 %","  4.00 %","   .63 %","   .00 %","   .94 %","  6.25 %","  2.92 %","  4.00 %","  2.98 %","  5.57 %","  1.28 %","  3.39 %","  2.17 %","   .00 %","   .00 %"," 12.50 %","  -.54 %","  5.13 %","  2.33 %","  2.32 %","  2.21 %","   .00 %","  1.55 %","  1.90 %"
"2020-08-07","   .00 %","  9.09 %","  2.17 %","  4.76 %","  1.01 %","  4.76 %"," -4.55 %","  2.78 %","  2.29 %","  1.67 %","  1.26 %","  2.86 %","  1.37 %","  3.30 %","   .99 %","  6.71 %","  6.25 %","  4.07 %"," 16.67 %","  2.34 %","   .00 %","  1.47 %","  8.76 %","  1.85 %","  5.71 %","  1.37 %","  5.77 %","  2.68 %","   .00 %","   .46 %","  4.10 %","   .91 %","  5.17 %","  3.51 %","  3.08 %","  1.25 %","  1.80 %","  5.62 %","   .00 %","   .00 %","  1.22 %","   .41 %","  5.80 %","  9.80 %","  2.37 %","  3.69 %","   .00 %","  3.55 %","   .00 %","  3.18 %"," 11.54 %","  2.82 %","  5.88 %","  1.08 %","   .00 %","   .47 %","   .00 %","  2.89 %","  1.81 %","  1.05 %","  4.92 %","   .91 %","   .00 %","   .00 %","  6.67 %","  1.09 %","   .00 %","  2.48 %","  2.54 %","  3.12 %","  1.79 %","  1.17 %","  2.99 %"
"2020-08-08","  3.66 %","   .00 %","  3.19 %","  4.55 %","  1.12 %"," -2.27 %","  4.76 %","  5.74 %","  1.79 %","   .00 %","  1.66 %","  2.78 %","  1.26 %","  3.32 %","   .98 %","  8.18 %","  2.52 %","  1.95 %"," 14.29 %","  3.76 %","   .00 %","  1.73 %","  6.04 %","   .00 %","  6.76 %","   .00 %","  5.45 %","  1.96 %","  1.48 %","  1.92 %","  2.36 %","   .79 %","  6.56 %","  6.78 %","  1.49 %","  2.15 %","   .96 %","  2.93 %","  3.95 %"," 10.00 %","  1.37 %","   .00 %","  8.22 %"," 10.71 %","  2.32 %","  4.48 %","   .00 %","  2.45 %","  3.97 %","  4.11 %"," 13.79 %","  1.16 %","  2.78 %","  1.06 %"," 17.65 %","  1.88 %"," 13.46 %","  6.74 %","  1.23 %","   .83 %","  7.81 %","  1.20 %","   .00 %","  5.08 %"," 10.42 %","  1.23 %","  9.76 %","  4.84 %","  3.92 %","  2.79 %","   .88 %","  3.56 %","  3.62 %"
"2020-08-09","   .00 %","  4.17 %","   .69 %"," 17.39 %","   .57 %","   .00 %","   .00 %","  2.24 %","  1.32 %","   .55 %","  1.22 %","  1.35 %","   .98 %","  1.36 %","  2.91 %","   .58 %","   .82 %","  2.44 %","   .00 %","  3.46 %","   .00 %","  1.14 %","  2.53 %","  1.82 %","  1.27 %","  1.35 %","   .00 %","  1.12 %","   .00 %","   .30 %","   .77 %","  1.34 %","  6.92 %","  3.17 %","   .00 %","  1.51 %","  2.70 %","  2.07 %","  1.27 %","   .00 %","   .68 %","   .41 %","  4.64 %","  5.65 %","  1.29 %","  2.37 %","   .00 %","  6.22 %","   .76 %","  1.48 %"," -3.03 %","   .43 %","   .00 %","   .49 %","   .00 %","  2.54 %"," 13.56 %","  3.16 %","   .54 %","  1.65 %","   .00 %","   .00 %","   .00 %","  3.23 %","   .00 %","  1.60 %","  4.44 %","  2.60 %","  1.10 %","  2.49 %","   .87 %","  1.03 %","  1.75 %"
"2020-08-10","  1.18 %","   .00 %","   .68 %","  3.70 %","   .00 %","  2.33 %","   .00 %","  3.12 %","  3.91 %","  2.17 %","  1.61 %","   .00 %","   .40 %","  1.95 %","   .00 %","  7.51 %","  2.44 %","   .34 %","   .00 %","  2.13 %","   .00 %","   .28 %","  3.09 %","   .00 %","  2.50 %","   .00 %","   .00 %","   .95 %","   .73 %","   .52 %","   .00 %","   .66 %","  2.88 %","   .00 %","   .00 %","  2.37 %","  1.39 %","  4.05 %","   .00 %","   .00 %","   .55 %","   .41 %","  3.23 %","  7.63 %","  1.92 %","   .00 %","   .00 %","   .90 %","   .00 %","  2.19 %","  3.12 %","   .34 %","   .00 %","   .63 %","  5.00 %","   .00 %","  2.99 %","  2.04 %","   .94 %","  1.83 %","  2.90 %","   .60 %","   .00 %","   .00 %","  3.77 %","   .00 %","  2.13 %","   .00 %","  1.54 %","  3.31 %","  3.45 %","  1.45 %","  4.81 %"
"2020-08-11","   .00 %","  4.00 %","   .34 %","  3.57 %","  1.78 %","   .00 %","   .00 %","  1.21 %","   .84 %","   .53 %","  1.19 %","  1.33 %","   .53 %","  1.20 %","   .94 %","  2.69 %","  1.59 %","  1.02 %","   .00 %","   .75 %","  1.69 %","  1.40 %","  1.20 %","  1.79 %","  1.22 %","  1.33 %","   .00 %","  1.57 %","   .00 %","   .41 %","  3.05 %","   .77 %","  2.80 %"," -3.08 %","  1.47 %","  1.74 %","  1.07 %","  5.11 %","   .00 %"," 13.64 %","   .72 %","   .41 %","  1.17 %","  8.51 %","  1.80 %","  3.47 %","   .00 %","   .00 %","  3.79 %","  1.43 %","   .00 %","  1.16 %","   .00 %","   .21 %","   .00 %","  1.80 %"," 10.14 %","  2.00 %","  3.05 %","  1.99 %","   .00 %","  2.07 %","   .00 %","  3.12 %","  9.09 %","  1.80 %"," -2.08 %","  3.94 %","  1.28 %","  1.07 %","   .00 %","  1.59 %","  5.57 %"
"2020-08-12","  3.49 %","  3.85 %","  4.05 %","   .00 %","   .28 %","  2.27 %","  4.55 %","  1.80 %","  1.24 %","   .53 %","  7.06 %","  2.63 %","  1.14 %","  1.42 %","   .00 %","  3.66 %","  2.34 %","  2.68 %","   .00 %","  3.55 %","   .00 %","  1.66 %","  5.92 %","   .00 %","  3.61 %","   .00 %","  1.72 %","  1.55 %","   .72 %","   .26 %","   .00 %","  1.19 %","  4.76 %","  1.59 %","  1.45 %","   .85 %","   .91 %","   .00 %","   .00 %","  4.00 %","   .30 %","  1.22 %"," -2.32 %","  1.96 %","   .85 %","   .98 %","   .00 %","  2.68 %","   .73 %","   .47 %","   .00 %","   .11 %","   .00 %","   .21 %","   .00 %","  4.42 %","  7.89 %","   .49 %","  1.29 %","   .39 %","  2.82 %","  2.61 %","   .00 %","  1.52 %","  8.33 %","   .74 %","   .00 %","   .63 %","  1.10 %","  1.48 %","   .00 %","   .33 %","  1.55 %"
"2020-08-13","  2.25 %","  7.41 %","  2.27 %","  3.45 %","   .90 %","   .00 %","  8.70 %","  4.41 %","  3.28 %","   .53 %","   .37 %","  5.13 %","   .78 %","  2.10 %","  1.87 %","  4.55 %","  2.29 %","  2.78 %"," 25.00 %","  1.71 %","   .00 %","  1.90 %","  3.91 %","  5.26 %","  2.33 %","   .00 %","  1.69 %","  3.04 %","  4.32 %","   .70 %","  1.48 %","  1.39 %","  3.25 %","  4.69 %","  1.43 %","  1.98 %","   .45 %","  3.94 %","   .00 %","   .00 %","  1.26 %","   .40 %","  3.56 %","  2.56 %","  1.22 %","  1.94 %","   .00 %","   .00 %","   .00 %","  2.34 %"," -3.03 %","   .78 %","   .00 %","  1.04 %","   .00 %","  2.54 %","  4.88 %","   .98 %","  2.29 %","  1.95 %","   .00 %","  1.69 %","   .00 %","  1.49 %","  1.54 %","  2.34 %","  4.26 %","  2.87 %","  2.57 %","  2.92 %","  1.67 %","  1.56 %","  3.67 %"
"2020-08-14","  2.20 %","  3.45 %","  1.59 %","  6.67 %","   .77 %","   .00 %"," 12.00 %","  4.79 %","  2.78 %","  2.62 %","  1.82 %","  2.44 %","  1.78 %","  2.17 %","   .00 %","  2.42 %","  2.99 %","  2.54 %"," 20.00 %","  4.49 %","   .00 %","  3.20 %","  4.30 %","  1.67 %","  5.68 %","  2.63 %","  1.67 %","  1.92 %","  2.76 %","   .59 %","  2.92 %","   .63 %","  4.40 %","  4.48 %","  2.82 %","  3.32 %","  1.34 %","  6.68 %","  1.25 %","   .00 %","   .98 %","   .00 %","   .38 %","  6.25 %","  2.11 %","  2.71 %","  2.38 %","   .87 %","  1.45 %","  2.28 %","   .00 %","  1.22 %","   .00 %","   .55 %","   .00 %","  2.27 %","  6.98 %","  1.45 %","  1.24 %","   .76 %","  5.48 %","  1.11 %","   .00 %","  2.94 %","  4.55 %","  2.07 %"," -2.04 %","  3.57 %","  3.15 %","  2.63 %","   .00 %","  1.05 %","  5.31 %"
"2020-08-15","  1.08 %","   .00 %","   .94 %","   .00 %","   .99 %","  4.44 %"," -3.57 %","  4.03 %","  2.70 %","  -.51 %","  2.87 %","   .00 %","   .72 %","  2.91 %","  5.50 %","  2.83 %","   .72 %","  1.40 %"," 25.00 %","  1.75 %","   .00 %","  1.03 %","  8.25 %","  1.64 %","  4.30 %","   .00 %"," -1.64 %","  1.59 %","  1.34 %","  1.35 %","   .71 %","   .84 %","  1.81 %","  4.29 %","   .00 %","  4.83 %","  1.62 %","  1.25 %","   .00 %","   .00 %","   .80 %","  1.20 %","  3.42 %","  1.76 %","  1.11 %","  1.72 %","  2.33 %","  3.02 %","   .00 %","  2.01 %","   .00 %","   .60 %","  2.70 %","   .48 %","  4.76 %","  1.41 %","  9.78 %","  1.90 %","  2.58 %","  1.14 %"," -1.30 %","  1.65 %","   .00 %","  1.43 %","  5.80 %","  3.43 %","  2.08 %","  1.60 %","  1.91 %","  2.56 %","  4.10 %","  1.20 %","  4.20 %"
"2020-08-16","   .00 %","   .00 %","   .93 %","  6.25 %","   .81 %","   .00 %","   .00 %","  4.13 %","  3.01 %","  1.03 %","   .35 %","  2.38 %","  1.38 %","  1.09 %","  -.87 %","  2.29 %","   .00 %","   .61 %","  6.67 %","   .79 %","  1.67 %","  1.28 %","  1.90 %","   .00 %","  3.09 %","  2.56 %","  3.33 %","  2.43 %","   .66 %","   .32 %","   .70 %","   .83 %","  1.18 %","  1.37 %","   .00 %","  2.05 %","   .87 %","  2.06 %","   .00 %","   .00 %","   .72 %","   .79 %","  1.47 %","  1.73 %","  1.39 %","  1.69 %","  4.55 %","  2.09 %","  2.14 %","  2.19 %","  3.12 %","   .30 %","   .00 %","   .47 %","   .00 %","  1.99 %","  8.91 %","  1.40 %","   .84 %","   .37 %","  2.63 %","   .27 %","   .00 %","  4.23 %","  1.37 %","  1.35 %","  2.04 %","  4.31 %","  1.35 %","  1.15 %","   .79 %","  1.35 %","  1.88 %"
"2020-08-17","   .00 %","   .00 %","   .61 %","  8.82 %","   .00 %","   .00 %","  3.70 %","  -.25 %","  1.82 %","  1.52 %","  1.04 %","  4.65 %","   .52 %","  1.29 %","  3.51 %","   .90 %","  2.16 %","  1.52 %","   .00 %","  3.67 %","   .00 %","   .51 %","  2.80 %","  1.61 %","   .00 %","  6.25 %","   .00 %","  1.95 %","   .00 %","   .43 %","   .00 %","   .62 %","   .58 %","   .00 %","   .00 %","  1.75 %","   .86 %","  1.21 %","   .00 %","   .00 %","   .55 %","   .00 %","  5.07 %","  1.70 %","   .94 %","   .13 %","   .00 %","  1.23 %","   .00 %","   .64 %","   .00 %","   .35 %","   .00 %","   .67 %","  4.55 %","   .20 %","  2.73 %","  1.84 %","   .95 %","  1.49 %","   .00 %","  -.27 %","   .00 %","  4.05 %","   .00 %","  1.13 %","   .00 %","   .00 %","   .91 %","   .95 %","   .00 %","   .62 %","   .53 %"
"2020-08-18","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-08-19","  2.13 %","   .00 %","  4.57 %","  5.41 %","  3.35 %","  4.26 %","  3.57 %","  2.49 %","  1.79 %","  1.00 %","  2.06 %","  3.33 %","  1.03 %","  2.65 %","  2.54 %","  2.67 %","  3.52 %","  1.65 %","  6.25 %","  3.03 %","  1.64 %","  2.76 %","  2.27 %","  3.17 %","  5.00 %","  8.24 %","  4.84 %","  2.19 %","  1.97 %","   .75 %","  4.20 %","  1.44 %","  2.91 %","   .00 %","   .00 %","  4.43 %","  1.99 %","  4.39 %","   .00 %","   .00 %","   .99 %","   .00 %"," 10.69 %","  3.91 %","  3.78 %","  3.95 %","   .00 %","  2.43 %","  2.80 %","  2.34 %","   .00 %","  1.52 %","   .00 %","   .80 %"," -4.35 %","  4.68 %","  6.19 %","  1.36 %","  5.06 %","  1.47 %"," -1.28 %","  4.59 %","   .00 %","  2.60 %"," 12.16 %","  1.19 %","  2.00 %","  4.85 %","  2.97 %","  4.33 %","   .00 %","  1.63 %","  2.10 %"
"2020-08-20","  1.04 %","   .00 %","   .87 %","  2.56 %","   .56 %","  2.04 %","  6.90 %","  1.21 %","  1.41 %","  1.98 %","  3.37 %","   .00 %","   .63 %","  1.55 %","   .00 %","   .87 %","  2.04 %","  1.18 %","   .00 %","  3.56 %","   .00 %","   .24 %","  1.78 %","  3.08 %","   .95 %","  6.52 %","   .00 %","  2.27 %","  4.52 %","  1.07 %","   .00 %","  2.13 %","   .56 %","  1.35 %","   .00 %","  1.18 %","   .14 %","  1.34 %","   .00 %","  7.69 %","   .98 %","   .00 %","  1.87 %","   .54 %","  2.06 %","  1.10 %","   .00 %","  1.19 %","  2.04 %","  1.25 %","   .00 %","   .45 %","   .00 %","   .53 %","   .00 %","  1.86 %","  5.83 %","  -.45 %","  1.12 %","   .36 %","  1.30 %","   .52 %","   .00 %","  1.27 %","  7.23 %","   .78 %","  1.96 %","  2.80 %","  1.30 %","  1.62 %","   .00 %","   .92 %","  2.57 %"
"2020-08-21","  1.03 %","   .00 %","   .29 %","   .00 %","  1.22 %","  2.00 %","  6.45 %","  2.64 %","  1.74 %","  2.43 %","   .98 %","  1.08 %","   .87 %","  1.12 %","  1.65 %","   .86 %","  1.33 %","  1.75 %","  5.88 %","  2.84 %","  1.61 %","   .98 %","  2.62 %","  1.49 %","   .94 %","  2.04 %","  1.54 %","  4.71 %","   .62 %","   .32 %","  2.68 %","   .79 %","  1.12 %","  1.33 %","  1.37 %","  1.63 %","   .28 %","  2.26 %","   .00 %","   .00 %","   .80 %","  2.76 %","  4.28 %","  1.60 %","  1.55 %","   .73 %","   .00 %","  1.95 %","  1.33 %","  2.05 %","   .00 %","   .85 %","  5.26 %","  1.39 %","   .00 %","  2.38 %","  5.51 %","  2.24 %","  1.55 %","  1.44 %","  1.28 %","   .77 %","   .00 %","  5.00 %"," -1.12 %","  1.75 %","  1.92 %","  3.39 %","  1.48 %","  1.42 %","  3.12 %","  1.06 %","  1.75 %"
"2020-08-22","   .00 %","   .00 %","  1.73 %","  2.50 %","  3.52 %","   .00 %","   .00 %","  2.34 %","   .00 %","  6.16 %","  1.29 %","   .00 %","  1.10 %","   .81 %","   .00 %","  1.28 %","   .66 %","  1.00 %","   .00 %","  4.26 %","  1.59 %","  1.21 %","  5.11 %","  8.82 %","   .00 %","  6.00 %","  6.06 %","  1.37 %","  3.68 %","   .67 %","  1.96 %","  1.38 %","   .00 %","   .00 %","  1.35 %","  2.29 %","   .28 %","  2.95 %","  1.23 %","   .00 %","   .80 %","  1.53 %","  3.52 %","   .53 %","  1.99 %","  1.20 %","   .00 %","  1.92 %","   .66 %","  1.61 %","   .00 %","   .84 %","  2.50 %","  1.24 %","  4.55 %","  1.61 %","  4.48 %","   .44 %","  1.31 %","  2.14 %","  2.53 %","   .77 %","   .00 %","  2.38 %","  1.14 %","  1.14 %","  3.77 %","  2.71 %","  1.46 %","  1.58 %","   .76 %","  1.12 %","  1.72 %"
"2020-08-23","  1.02 %","  3.33 %","  1.42 %","   .00 %","  1.08 %","  1.96 %","   .00 %","   .91 %","  2.73 %","  1.79 %","  1.59 %","  1.06 %","   .69 %","  1.00 %","   .81 %","   .42 %","   .65 %","  2.27 %","  5.56 %","  4.09 %","   .00 %","   .24 %","   .81 %","  2.70 %","  1.87 %","  1.89 %","  1.43 %","   .86 %","  1.18 %","   .07 %","   .00 %","   .78 %","   .56 %","   .00 %","  1.33 %","  1.35 %","  1.25 %","   .90 %","   .00 %","   .00 %","   .28 %","   .38 %","  1.42 %","   .52 %","   .85 %","  1.55 %","   .00 %","  1.50 %","  1.96 %","   .40 %","   .00 %","   .37 %","   .00 %","   .39 %","   .00 %","  3.34 %","  1.43 %","   .87 %","   .43 %","  2.79 %","  2.47 %","   .00 %","   .00 %","   .00 %","  1.12 %","   .00 %","   .00 %","  1.18 %","   .00 %","  2.07 %","   .00 %","   .81 %","   .97 %"
"2020-08-24","   .00 %","   .00 %","   .00 %","   .00 %","   .20 %","  3.85 %","   .00 %","  1.81 %","   .33 %","   .88 %","  2.19 %","  1.05 %","   .57 %","  2.27 %","  1.61 %","   .84 %","   .65 %","   .83 %"," 15.79 %","  2.34 %","  1.56 %","   .24 %","   .40 %","  9.21 %","   .92 %","  1.85 %","   .00 %","   .61 %","  1.17 %","   .03 %","   .00 %","   .87 %","   .55 %","   .00 %","   .00 %","  1.11 %","   .27 %","   .36 %","   .00 %","   .00 %","   .31 %","   .00 %","  3.91 %","   .52 %","  1.68 %","   .00 %","  2.17 %","   .37 %","   .00 %","   .99 %","   .00 %","   .00 %","   .00 %","   .71 %","   .00 %","   .34 %","   .70 %","  1.30 %","   .64 %","   .17 %","  2.41 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .82 %","  1.82 %","   .14 %","  1.04 %","   .17 %","  1.50 %","   .73 %","   .24 %"
