"date","Karnataka/BAGALKOTE","Karnataka/BIDAR","Karnataka/Bagalkote","Karnataka/Ballari","Karnataka/Belagavi","Karnataka/Bengaluru Rural","Karnataka/Bengaluru Urban","Karnataka/Bengaluru urban","Karnataka/Bidar","Karnataka/Chamarajanagara","Karnataka/Chikkaballapura","Karnataka/Chikkamagaluru","Karnataka/Chitradurga","Karnataka/DAKSHINA KANNADA","Karnataka/Dakshina Kannada","Karnataka/Davanagere","Karnataka/Dharwad","Karnataka/Gadag","Karnataka/HASSAN","Karnataka/HAVERI","Karnataka/Hassan","Karnataka/Haveri","Karnataka/KALABURAGI","Karnataka/KOPPAL","Karnataka/Kalaburagi","Karnataka/Kodagu","Karnataka/Kolar","Karnataka/Koppal","Karnataka/MANDYA","Karnataka/Mandya","Karnataka/Mysuru","Karnataka/Other State","Karnataka/RAICHUR","Karnataka/Raichur","Karnataka/Ramanagara","Karnataka/Shivamogga","Karnataka/Tumakuru","Karnataka/UDUPI","Karnataka/UTTARA KANNADA","Karnataka/Udupi","Karnataka/Uttara Kannada","Karnataka/Vijayapura","Karnataka/Yadgir"
"2021-01-17","","","   .06 %","   .03 %","   .09 %","   .09 %","   .12 %","","   .10 %","   .06 %","   .03 %","   .06 %","   .09 %","","   .10 %","   .06 %","   .06 %","   .05 %","","","   .03 %","","","","   .10 %","   .13 %","   .02 %","   .01 %","","   .03 %","   .03 %","","","   .02 %","   .01 %","   .04 %","   .11 %","","","   .02 %","   .05 %","   .08 %","   .06 %"
"2021-01-18","","","   .02 %","   .02 %","   .03 %","   .02 %","   .05 %","","   .06 %","   .02 %","   .11 %","   .05 %","   .12 %","","   .04 %","   .04 %","   .03 %","   .01 %","","","   .03 %","","","","   .05 %","   .25 %","   .17 %","   .01 %","","   .03 %","   .07 %","","","   .04 %","   .01 %","   .07 %","   .11 %","","","   .00 %","   .05 %","   .01 %","   .04 %"
"2021-01-19","","","   .02 %","   .01 %","   .07 %","   .10 %","   .09 %","","   .08 %","   .03 %","   .28 %","   .01 %","   .11 %","","   .08 %","   .02 %","   .04 %","   .02 %","","","   .04 %","   .00 %","","","   .04 %","   .11 %","   .08 %","   .01 %","","   .08 %","   .07 %","","","   .05 %","   .03 %","   .08 %","   .05 %","","","   .02 %","   .12 %","   .01 %","   .02 %"
"2021-01-20","","","   .01 %","   .02 %","   .08 %","   .04 %","   .07 %","","   .01 %","   .08 %","   .13 %","   .01 %","   .14 %","","   .05 %","   .05 %","   .03 %","   .00 %","","","   .04 %","   .02 %","","","   .03 %","   .07 %","   .11 %","   .01 %","","   .04 %","   .05 %","","","   .01 %","   .01 %","   .01 %","   .14 %","","","   .03 %","   .03 %","   .09 %","   .00 %"
"2021-01-21","","","   .00 %","   .02 %","   .05 %","   .07 %","   .10 %","","   .03 %","   .02 %","   .14 %","   .04 %","   .04 %","","   .12 %","   .03 %","   .04 %","   .01 %","","","   .06 %","   .03 %","","","   .19 %","   .09 %","   .11 %","   .01 %","","   .03 %","   .07 %","","","   .01 %","   .03 %","   .08 %","   .11 %","","","   .03 %","   .06 %","   .01 %","   .03 %"
"2021-01-22","","","   .02 %","   .02 %","   .05 %","   .04 %","   .04 %","","   .01 %","   .05 %","   .11 %","   .07 %","   .06 %","","   .04 %","   .02 %","   .01 %","   .04 %","","","   .02 %","","","","   .04 %","   .09 %","   .03 %","   .00 %","","   .02 %","   .04 %","","","   .00 %","   .01 %","   .00 %","   .08 %","","","   .01 %","   .02 %","   .02 %","   .02 %"
"2021-01-23","","","   .01 %","   .03 %","   .09 %","   .06 %","   .14 %","","   .11 %","   .06 %","   .15 %","   .01 %","   .16 %","","   .09 %","   .06 %","   .07 %","   .01 %","","","   .07 %","   .02 %","","","   .19 %","   .16 %","   .04 %","   .01 %","","   .05 %","   .10 %","","","   .01 %","","   .09 %","   .10 %","","","   .04 %","   .11 %","   .05 %","   .02 %"
"2021-01-24","","","","   .02 %","   .07 %","   .05 %","   .08 %","","   .03 %","   .03 %","   .15 %","   .03 %","   .05 %","","   .13 %","   .05 %","   .03 %","   .05 %","","","   .05 %","   .03 %","","","   .08 %","   .09 %","   .01 %","   .00 %","","   .03 %","   .05 %","","","   .01 %","","   .02 %","   .13 %","","","   .07 %","   .06 %","   .01 %",""
"2021-01-25","","","   .01 %","   .00 %","   .02 %","   .04 %","   .05 %","","   .07 %","   .08 %","   .01 %","   .03 %","   .07 %","","   .09 %","   .02 %","   .02 %","   .01 %","","","   .04 %","   .00 %","","","   .10 %","   .05 %","   .02 %","","","   .02 %","   .05 %","","","   .04 %","   .00 %","   .02 %","   .01 %","","","   .02 %","   .05 %","   .04 %","   .01 %"
"2021-01-26","","","   .00 %","   .01 %","   .05 %","   .06 %","   .07 %","","   .01 %","   .02 %","   .26 %","   .04 %","   .08 %","","   .06 %","   .02 %","   .02 %","","","","   .05 %","   .02 %","","","   .07 %","   .11 %","   .02 %","   .00 %","","   .04 %","   .05 %","","","   .01 %","   .01 %","   .02 %","   .15 %","","","   .03 %","   .11 %","   .01 %","   .04 %"
"2021-01-27","","","   .00 %","   .01 %","   .03 %","   .04 %","   .06 %","","   .03 %","   .05 %","   .02 %","   .04 %","   .09 %","","   .04 %","   .06 %","   .07 %","   .01 %","","","   .05 %","","","","   .06 %","   .25 %","   .04 %","","","   .04 %","   .03 %","","","   .01 %","   .00 %","   .02 %","   .04 %","","","   .03 %","   .10 %","   .01 %","   .02 %"
"2021-01-28","","","   .03 %","   .01 %","   .01 %","   .04 %","   .08 %","","   .07 %","   .08 %","   .12 %","   .01 %","   .11 %","","   .10 %","   .01 %","   .02 %","   .00 %","","","   .04 %","   .01 %","","","   .08 %","   .39 %","   .09 %","","","   .02 %","   .04 %","","","   .00 %","   .03 %","   .05 %","   .07 %","","","   .06 %","   .06 %","   .01 %","   .02 %"
"2021-01-29","","","   .00 %","   .01 %","   .01 %","   .05 %","   .07 %","","   .01 %","   .06 %","   .05 %","   .01 %","   .14 %","","   .08 %","   .04 %","   .06 %","   .03 %","","","   .03 %","   .01 %","","","   .06 %","   .12 %","   .01 %","   .00 %","","   .01 %","   .06 %","","","   .01 %","   .00 %","   .02 %","   .12 %","","","   .02 %","   .04 %","   .01 %","   .00 %"
"2021-01-30","","","   .01 %","   .01 %","   .04 %","   .06 %","   .06 %","","   .01 %","   .03 %","   .16 %","   .07 %","   .08 %","","   .08 %","   .06 %","   .02 %","   .00 %","","","   .03 %","   .00 %","","","   .06 %","   .05 %","   .02 %","   .02 %","","   .01 %","   .07 %","","","   .00 %","   .00 %","   .04 %","   .10 %","","","   .06 %","   .01 %","   .02 %","   .01 %"
"2021-01-31","","","   .01 %","   .01 %","   .03 %","   .06 %","   .06 %","","   .04 %","   .03 %","   .13 %","   .07 %","   .10 %","","   .10 %","   .04 %","   .03 %","   .05 %","","","   .05 %","","","","   .09 %","   .12 %","   .04 %","","","   .02 %","   .10 %","","","   .01 %","   .01 %","   .00 %","   .10 %","","","   .04 %","   .12 %","   .03 %","   .01 %"
"2021-02-01","","","   .01 %","   .01 %","   .01 %","   .04 %","   .05 %","","   .11 %","   .06 %","   .01 %","   .06 %","   .04 %","","   .05 %","   .00 %","   .00 %","","","","   .05 %","   .00 %","","","   .05 %","   .48 %","   .06 %","   .01 %","","   .03 %","   .02 %","","","   .01 %","   .03 %","   .00 %","   .11 %","","","   .03 %","   .07 %","   .03 %","   .02 %"
"2021-02-02","","","   .00 %","   .03 %","   .03 %","   .04 %","   .05 %","","   .10 %","   .00 %","   .11 %","   .01 %","   .04 %","","   .07 %","   .03 %","   .04 %","   .02 %","","","   .04 %","   .01 %","","","   .01 %","   .18 %","   .03 %","   .01 %","","   .02 %","   .05 %","","","   .01 %","","   .01 %","   .07 %","","","   .03 %","   .05 %","   .03 %","   .00 %"
"2021-02-03","","","   .01 %","   .01 %","   .03 %","   .02 %","   .06 %","","   .01 %","   .02 %","   .02 %","   .01 %","   .06 %","","   .18 %","   .05 %","   .01 %","   .00 %","","","   .01 %","   .00 %","","","   .09 %","   .11 %","   .03 %","   .01 %","","   .04 %","   .02 %","","","   .01 %","   .01 %","   .02 %","   .10 %","","","   .02 %","   .01 %","   .00 %","   .00 %"
"2021-02-04","","","   .01 %","   .02 %","   .02 %","   .05 %","   .07 %","","   .25 %","   .05 %","   .03 %","   .03 %","   .11 %","","   .13 %","   .01 %","   .05 %","","","","   .05 %","   .00 %","","","   .07 %","   .11 %","   .05 %","   .00 %","","   .01 %","   .02 %","","","   .03 %","   .00 %","   .02 %","   .04 %","","","   .04 %","   .03 %","   .03 %",""
"2021-02-05","","","   .01 %","   .01 %","   .02 %","   .02 %","   .06 %","","   .10 %","   .06 %","   .04 %","   .06 %","   .06 %","","   .05 %","   .01 %","   .02 %","   .02 %","","","   .02 %","   .00 %","","","   .09 %","   .18 %","   .02 %","   .01 %","","   .04 %","   .03 %","","","   .00 %","   .01 %","   .02 %","   .14 %","","","   .09 %","   .12 %","   .01 %","   .00 %"
"2021-02-06","","","","   .01 %","   .03 %","   .02 %","   .08 %","","   .12 %","   .06 %","   .07 %","   .01 %","   .07 %","","   .08 %","   .02 %","   .07 %","   .02 %","","","   .06 %","","","","   .07 %","   .16 %","   .01 %","","","   .02 %","   .05 %","","","   .01 %","   .00 %","   .01 %","   .09 %","","","   .03 %","   .08 %","   .00 %","   .02 %"
"2021-02-07","","","","   .00 %","   .03 %","   .03 %","   .06 %","","   .25 %","   .02 %","   .05 %","   .02 %","   .11 %","","   .09 %","   .03 %","   .04 %","   .00 %","","","   .04 %","   .00 %","","","   .09 %","   .12 %","   .03 %","","","   .02 %","   .07 %","","","   .01 %","   .01 %","   .02 %","   .09 %","","","   .05 %","   .02 %","   .05 %","   .01 %"
"2021-02-08","","","   .00 %","   .01 %","   .01 %","   .01 %","   .03 %","","   .03 %","   .05 %","   .03 %","   .01 %","   .09 %","","   .12 %","   .00 %","   .01 %","   .01 %","","","   .05 %","   .03 %","","","   .06 %","   .02 %","   .12 %","   .01 %","","   .03 %","   .09 %","","","   .01 %","   .00 %","   .02 %","   .03 %","","","   .03 %","   .01 %","   .04 %","   .00 %"
"2021-02-09","","","   .00 %","   .01 %","   .05 %","   .11 %","   .05 %","","   .08 %","   .00 %","   .03 %","   .02 %","   .06 %","","   .09 %","   .00 %","   .01 %","   .03 %","","","   .03 %","","","","   .04 %","   .03 %","   .01 %","   .00 %","","   .01 %","   .03 %","","","","","   .03 %","   .07 %","","","   .03 %","   .04 %","   .04 %","   .01 %"
"2021-02-10","","","   .00 %","   .00 %","   .06 %","   .03 %","   .05 %","","   .11 %","   .05 %","   .05 %","   .02 %","   .08 %","","   .05 %","   .04 %","   .01 %","   .02 %","","","   .04 %","   .01 %","","","   .07 %","   .19 %","   .02 %","","","   .01 %","   .09 %","","","   .01 %","   .01 %","   .03 %","   .07 %","","","   .03 %","   .02 %","   .03 %","   .00 %"
"2021-02-11","","","","   .01 %","   .02 %","   .06 %","   .06 %","","   .00 %","   .02 %","   .04 %","   .01 %","   .09 %","","   .08 %","   .02 %","   .03 %","   .02 %","","","   .03 %","   .00 %","","","   .05 %","   .10 %","   .05 %","   .01 %","","   .03 %","   .05 %","","","   .01 %","   .04 %","   .03 %","   .07 %","","","   .06 %","   .05 %","   .04 %","   .05 %"
"2021-02-12","","","   .01 %","   .01 %","   .02 %","   .04 %","   .05 %","","   .07 %","   .03 %","   .05 %","   .01 %","   .04 %","","   .10 %","   .02 %","   .04 %","   .00 %","","","   .04 %","   .01 %","","","   .06 %","   .00 %","   .06 %","   .00 %","","   .05 %","   .06 %","","","   .01 %","","   .02 %","   .05 %","","","   .06 %","   .02 %","   .01 %","   .00 %"
"2021-02-13","","","","   .00 %","   .01 %","   .03 %","   .07 %","","   .01 %","   .03 %","   .02 %","   .03 %","   .07 %","","   .05 %","   .02 %","   .04 %","   .01 %","","","   .01 %","","","","   .08 %","   .10 %","   .08 %","","","   .01 %","   .04 %","","","   .01 %","   .01 %","   .03 %","   .08 %","","","   .03 %","   .02 %","   .02 %",""
"2021-02-14","","","","   .00 %","   .00 %","   .04 %","   .06 %","","   .01 %","   .02 %","   .02 %","   .02 %","   .04 %","","   .07 %","   .04 %","   .06 %","   .02 %","","","   .03 %","","","","   .06 %","   .03 %","   .09 %","   .01 %","","   .05 %","   .04 %","","","   .02 %","","   .00 %","   .06 %","","","   .06 %","   .01 %","   .04 %","   .01 %"
"2021-02-15","","","   .01 %","   .01 %","   .02 %","   .04 %","   .05 %","","   .00 %","   .00 %","   .03 %","   .04 %","   .03 %","","   .03 %","   .01 %","   .04 %","","","","   .05 %","   .03 %","","","   .05 %","   .00 %","   .00 %","","","   .10 %","   .02 %","","","   .01 %","","   .09 %","   .10 %","","","   .05 %","   .05 %","   .00 %",""
"2021-02-16","","","   .00 %","   .00 %","   .04 %","   .01 %","   .08 %","","   .05 %","   .02 %","   .02 %","   .07 %","   .08 %","","   .06 %","   .01 %","   .01 %","   .00 %","","","   .02 %","   .02 %","","","   .04 %","   .07 %","   .02 %","   .00 %","","   .01 %","   .02 %","","","   .00 %","   .00 %","   .02 %","   .03 %","","","   .05 %","   .05 %","   .04 %","   .00 %"
"2021-02-17","","","   .00 %","   .01 %","   .01 %","   .01 %","   .07 %","","   .01 %","   .08 %","   .05 %","   .01 %","   .01 %","","   .07 %","   .02 %","   .02 %","   .01 %","","","   .00 %","   .00 %","","","   .05 %","   .05 %","   .01 %","   .01 %","","   .02 %","   .03 %","","","   .01 %","   .01 %","   .02 %","   .02 %","","","   .02 %","   .03 %","   .04 %","   .02 %"
"2021-02-18","","","","   .00 %","   .04 %","   .02 %","   .07 %","","   .04 %","   .02 %","   .02 %","   .00 %","   .02 %","","   .06 %","   .02 %","   .03 %","   .03 %","","","   .02 %","","","","   .07 %","   .00 %","   .02 %","   .01 %","","   .03 %","   .02 %","","","   .01 %","   .04 %","   .03 %","   .10 %","","","   .02 %","   .05 %","   .02 %","   .03 %"
"2021-02-19","","","   .02 %","   .02 %","   .04 %","   .03 %","   .05 %","","   .00 %","   .03 %","   .05 %","   .02 %","   .01 %","","   .06 %","   .02 %","   .01 %","   .01 %","","","   .03 %","   .01 %","","","   .11 %","   .03 %","   .06 %","","","   .02 %","   .06 %","","","   .01 %","   .00 %","   .03 %","   .04 %","","","   .02 %","   .02 %","   .06 %","   .01 %"
"2021-02-20","","","   .01 %","   .02 %","   .05 %","   .02 %","   .07 %","","   .20 %","   .05 %","   .04 %","   .02 %","   .04 %","","   .05 %","   .04 %","   .02 %","   .01 %","","","   .06 %","   .03 %","","","   .06 %","   .05 %","   .18 %","   .01 %","","   .02 %","   .04 %","","","   .00 %","   .00 %","   .01 %","   .10 %","","","   .07 %","   .01 %","   .04 %","   .01 %"
"2021-02-21","","","   .02 %","   .01 %","   .06 %","   .02 %","   .06 %","","   .04 %","","   .03 %","   .03 %","   .05 %","","   .03 %","   .01 %","   .04 %","   .02 %","","","   .01 %","   .00 %","","","   .11 %","   .05 %","   .00 %","   .00 %","","   .01 %","   .05 %","","","   .01 %","   .01 %","   .04 %","   .02 %","","","   .04 %","   .04 %","   .07 %",""
"2021-02-22","","","   .01 %","   .01 %","   .00 %","   .01 %","   .05 %","","   .05 %","   .00 %","   .05 %","   .01 %","   .06 %","","   .03 %","   .01 %","   .03 %","   .00 %","","","   .01 %","   .01 %","","","   .02 %","   .05 %","   .04 %","","","   .02 %","   .06 %","","","   .00 %","   .00 %","   .02 %","   .07 %","","","   .06 %","   .00 %","   .04 %",""
"2021-02-23","","","","   .01 %","   .04 %","   .02 %","   .06 %","","   .01 %","   .00 %","   .01 %","   .01 %","   .02 %","","   .05 %","   .00 %","   .01 %","","","","   .03 %","   .01 %","","","   .04 %","   .05 %","   .01 %","","","   .01 %","   .05 %","","","   .00 %","   .03 %","   .08 %","   .05 %","","","   .05 %","   .00 %","   .01 %","   .02 %"
"2021-02-24","","","   .01 %","   .02 %","   .03 %","   .04 %","   .04 %","","   .05 %","   .03 %","   .05 %","   .03 %","   .03 %","","   .03 %","   .02 %","   .03 %","   .00 %","","","   .03 %","   .00 %","","","   .06 %","   .02 %","   .04 %","   .01 %","","   .03 %","   .05 %","","","   .01 %","","   .01 %","   .07 %","","","   .03 %","   .01 %","   .06 %","   .01 %"
"2021-02-25","","","   .02 %","   .02 %","   .02 %","   .04 %","   .07 %","","   .08 %","   .00 %","   .03 %","   .01 %","   .03 %","","   .07 %","   .00 %","   .03 %","   .02 %","","","   .03 %","   .00 %","","","   .06 %","   .12 %","   .02 %","   .00 %","","   .02 %","   .05 %","","","   .01 %","   .00 %","   .02 %","   .10 %","","","   .05 %","   .01 %","   .03 %",""
"2021-02-26","","","   .00 %","   .03 %","   .03 %","   .04 %","   .09 %","","   .07 %","   .11 %","   .01 %","   .01 %","   .05 %","","   .07 %","   .00 %","   .02 %","   .01 %","","","   .04 %","   .03 %","","","   .10 %","   .07 %","   .04 %","   .03 %","","   .02 %","   .07 %","","","","   .01 %","   .01 %","   .07 %","","","   .03 %","   .03 %","   .06 %","   .01 %"
"2021-02-27","","","","   .03 %","   .05 %","   .03 %","   .08 %","","   .12 %","   .06 %","   .08 %","   .02 %","   .03 %","","   .06 %","   .00 %","   .02 %","   .02 %","","","   .03 %","","","","   .08 %","   .07 %","   .05 %","   .00 %","","   .02 %","   .06 %","","","   .00 %","   .00 %","   .01 %","   .04 %","","","   .08 %","   .00 %","   .05 %","   .01 %"
"2021-02-28","","","   .00 %","   .02 %","   .05 %","   .05 %","   .08 %","","   .14 %","   .05 %","   .05 %","   .02 %","   .04 %","","   .07 %","   .02 %","   .03 %","   .02 %","","","   .04 %","   .00 %","","","   .09 %","   .10 %","   .07 %","","","   .01 %","   .02 %","","","   .03 %","","   .01 %","   .06 %","","","   .07 %","   .03 %","   .08 %","   .05 %"
"2021-03-01","","","   .00 %","   .02 %","   .00 %","   .01 %","   .05 %","","   .00 %","   .00 %","   .03 %","   .01 %","   .06 %","","   .02 %","   .01 %","   .05 %","   .03 %","","","   .00 %","   .00 %","","","   .07 %","   .07 %","   .00 %","   .00 %","","   .01 %","   .03 %","","","   .00 %","","   .01 %","   .11 %","","","   .02 %","   .06 %","   .08 %","   .01 %"
"2021-03-02","","","   .00 %","   .01 %","   .03 %","   .01 %","   .07 %","","   .22 %","   .03 %","   .07 %","   .01 %","   .08 %","","   .06 %","   .01 %","   .00 %","","","","   .02 %","   .01 %","","","   .04 %","   .02 %","   .01 %","   .01 %","","   .03 %","   .03 %","","","   .01 %","   .01 %","   .03 %","   .06 %","","","   .03 %","   .01 %","   .03 %","   .03 %"
"2021-03-03","","","   .00 %","   .01 %","   .04 %","   .03 %","   .08 %","","   .27 %","   .14 %","   .08 %","   .01 %","   .05 %","","   .06 %","   .01 %","   .07 %","   .01 %","","","   .04 %","   .01 %","","","   .09 %","   .14 %","   .04 %","","","   .02 %","   .02 %","","","   .04 %","   .03 %","   .01 %","   .03 %","","","   .10 %","   .01 %","   .04 %","   .03 %"
"2021-03-04","","","   .00 %","   .02 %","   .03 %","   .02 %","   .10 %","","   .11 %","   .03 %","   .08 %","   .00 %","   .04 %","","   .06 %","   .02 %","   .02 %","   .00 %","","","   .04 %","   .00 %","","","   .11 %","   .09 %","   .03 %","   .01 %","","   .01 %","   .04 %","","","   .02 %","   .03 %","   .03 %","   .04 %","","","   .03 %","   .03 %","   .09 %","   .00 %"
"2021-03-05","","","   .01 %","   .02 %","   .05 %","   .04 %","   .11 %","","   .17 %","   .03 %","   .03 %","   .01 %","   .03 %","","   .06 %","   .01 %","   .05 %","   .02 %","","","   .03 %","   .01 %","","","   .17 %","   .03 %","   .02 %","   .01 %","","   .02 %","   .04 %","","","   .02 %","","   .01 %","   .11 %","","","   .09 %","   .02 %","   .04 %","   .00 %"
"2021-03-06","","","","   .02 %","   .02 %","   .05 %","   .09 %","","   .27 %","   .05 %","   .05 %","   .04 %","   .05 %","","   .08 %","   .03 %","   .03 %","   .04 %","","","   .03 %","   .01 %","","","   .08 %","   .15 %","   .05 %","   .00 %","","   .01 %","   .02 %","","","   .00 %","   .00 %","   .00 %","   .05 %","","","   .06 %","   .11 %","   .04 %",""
"2021-03-07","","","","   .01 %","   .05 %","   .07 %","   .10 %","","   .32 %","   .05 %","   .04 %","   .03 %","   .01 %","","   .05 %","   .01 %","   .07 %","   .04 %","","","   .01 %","   .01 %","","","   .16 %","   .07 %","   .06 %","","","   .02 %","   .02 %","","","   .01 %","","   .00 %","   .10 %","","","   .13 %","   .03 %","   .04 %","   .01 %"
"2021-03-08","","","","   .01 %","   .02 %","   .01 %","   .07 %","","   .09 %","   .02 %","   .03 %","   .01 %","   .04 %","","   .04 %","   .00 %","   .04 %","   .05 %","","","   .02 %","","","","   .10 %","   .03 %","   .09 %","   .01 %","","   .02 %","   .01 %","","","   .01 %","","   .01 %","   .05 %","","","   .08 %","   .03 %","   .02 %","   .00 %"
"2021-03-09","","","   .02 %","   .07 %","   .06 %","   .03 %","   .09 %","","   .00 %","   .02 %","   .08 %","   .01 %","   .03 %","","   .03 %","   .00 %","   .03 %","   .04 %","","","   .03 %","","","","   .12 %","   .02 %","   .01 %","","","   .02 %","   .11 %","","","   .01 %","   .01 %","   .03 %","   .06 %","","","   .05 %","   .02 %","   .01 %","   .02 %"
"2021-03-10","","","   .01 %","   .02 %","   .02 %","   .04 %","   .12 %","","   .20 %","   .05 %","   .05 %","","   .04 %","","   .07 %","   .01 %","   .11 %","   .01 %","","","   .01 %","   .01 %","","","   .17 %","   .10 %","   .03 %","   .01 %","","   .02 %","   .04 %","","","   .01 %","   .01 %","   .02 %","   .15 %","","","   .14 %","   .05 %","   .04 %","   .00 %"
"2021-03-11","","","   .04 %","   .05 %","   .04 %","   .11 %","   .12 %","","   .27 %","   .05 %","   .04 %","   .03 %","   .06 %","","   .03 %","   .03 %","   .07 %","   .04 %","","","   .03 %","   .00 %","","","   .09 %","   .09 %","   .01 %","   .01 %","","   .01 %","   .09 %","","","   .02 %","   .01 %","   .01 %","   .14 %","","","   .06 %","   .02 %","   .06 %","   .02 %"
"2021-03-12","","","   .06 %","   .04 %","   .03 %","   .03 %","   .13 %","","   .25 %","   .02 %","   .05 %","   .02 %","   .01 %","","   .10 %","   .00 %","   .03 %","   .01 %","","","   .05 %","   .00 %","","","   .17 %","   .05 %","   .31 %","","","   .01 %","   .06 %","","","   .01 %","   .03 %","   .01 %","   .14 %","","","   .05 %","   .10 %","   .06 %","   .03 %"
"2021-03-13","","","   .01 %","   .01 %","   .03 %","   .07 %","   .16 %","","   .20 %","   .00 %","   .03 %","   .01 %","   .03 %","","   .13 %","   .02 %","   .05 %","   .04 %","","","   .04 %","   .00 %","","","   .16 %","   .09 %","   .03 %","","","   .02 %","   .09 %","","","   .01 %","   .00 %","   .03 %","   .15 %","","","   .06 %","   .03 %","   .06 %","   .01 %"
"2021-03-14","","","   .01 %","   .02 %","   .10 %","   .10 %","   .16 %","","   .15 %","","   .00 %","   .04 %","   .03 %","","   .12 %","   .01 %","   .09 %","   .02 %","","","   .03 %","   .01 %","","","   .20 %","   .10 %","   .13 %","   .01 %","","   .01 %","   .06 %","","","   .01 %","","   .03 %","   .07 %","","","   .05 %","   .05 %","   .06 %","   .04 %"
"2021-03-15","","","   .00 %","   .05 %","   .01 %","   .04 %","   .14 %","","   .44 %","   .11 %","   .09 %","   .01 %","   .06 %","","   .19 %","   .00 %","   .05 %","   .02 %","","","   .06 %","   .01 %","","","   .20 %","   .07 %","   .08 %","   .01 %","","   .07 %","   .09 %","","","   .01 %","   .03 %","   .02 %","   .16 %","","","   .10 %","   .04 %","   .00 %","   .02 %"
"2021-03-16","","","   .04 %","   .02 %","   .05 %","   .21 %","   .18 %","","   .42 %","   .00 %","   .11 %","   .01 %","   .08 %","","   .15 %","   .03 %","   .03 %","   .04 %","","","   .05 %","   .00 %","","","   .21 %","   .03 %","   .06 %","   .01 %","","   .03 %","   .11 %","","","   .05 %","   .01 %","   .02 %","   .13 %","","","   .14 %","   .03 %","   .09 %","   .03 %"
"2021-03-17","","","   .01 %","   .01 %","   .10 %","   .14 %","   .20 %","","   .61 %","   .06 %","   .12 %","   .07 %","   .05 %","","   .21 %","   .02 %","   .05 %","   .04 %","","","   .07 %","   .01 %","","","   .28 %","   .03 %","   .24 %","   .02 %","","   .08 %","   .07 %","","","   .03 %","   .03 %","   .02 %","   .06 %","","","   .18 %","   .02 %","   .12 %","   .05 %"
"2021-03-18","","","   .01 %","   .02 %","   .09 %","   .14 %","   .23 %","","   .69 %","   .08 %","   .08 %","   .10 %","   .03 %","","   .19 %","   .03 %","   .08 %","   .04 %","","","   .11 %","","","","   .27 %","   .03 %","   .14 %","   .01 %","","   .07 %","   .09 %","","","   .04 %","   .01 %","   .05 %","   .16 %","","","   .16 %","   .06 %","   .32 %","   .05 %"
"2021-03-19","","","   .00 %","   .02 %","   .14 %","   .11 %","   .26 %","","   .52 %","   .12 %","   .07 %","   .08 %","   .11 %","","   .14 %","   .05 %","   .12 %","   .05 %","","","   .12 %","   .01 %","","","   .28 %","   .07 %","   .14 %","   .01 %","","   .13 %","   .09 %","","","   .01 %","   .05 %","   .05 %","   .20 %","","","   .05 %","   .03 %","   .21 %","   .07 %"
"2021-03-20","","","   .11 %","   .07 %","   .07 %","   .12 %","   .30 %","","   .63 %","   .06 %","   .17 %","   .01 %","   .03 %","","   .15 %","   .05 %","   .07 %","   .05 %","","","   .11 %","   .00 %","","","   .28 %","   .05 %","   .20 %","   .04 %","","   .09 %","   .11 %","","","   .04 %","   .07 %","   .06 %","   .17 %","","","   .28 %","   .00 %","   .20 %","   .02 %"
"2021-03-21","","","   .01 %","   .03 %","   .07 %","   .17 %","   .26 %","","   .78 %","   .06 %","   .07 %","   .04 %","   .02 %","","   .16 %","   .04 %","   .11 %","   .05 %","","","   .14 %","   .01 %","","","   .18 %","   .15 %","   .10 %","","","   .08 %","   .13 %","","","   .04 %","   .01 %","   .02 %","   .15 %","","","   .72 %","   .08 %","   .14 %","   .03 %"
"2021-03-22","","","   .05 %","   .02 %","   .01 %","   .06 %","   .22 %","","   .65 %","   .04 %","   .10 %","   .01 %","   .04 %","","   .09 %","   .04 %","   .07 %","   .05 %","","","   .07 %","   .02 %","","","   .19 %","   .39 %","   .22 %","   .01 %","","   .15 %","   .11 %","","","   .04 %","","   .02 %","   .20 %","","","   .47 %","   .05 %","   .07 %","   .03 %"
"2021-03-23","","","   .04 %","   .10 %","   .06 %","   .19 %","   .32 %","","   .96 %","","   .06 %","   .07 %","   .05 %","","   .22 %","   .03 %","   .08 %","   .05 %","","","   .08 %","   .04 %","","","   .58 %","   .32 %","   .07 %","   .06 %","","   .06 %","   .19 %","","","   .10 %","   .04 %","   .10 %","   .16 %","","","   .12 %","   .04 %","   .08 %","   .02 %"
"2021-03-24","","","   .15 %","   .09 %","   .05 %","   .20 %","   .35 %","","  1.02 %","   .07 %","   .06 %","   .10 %","   .09 %","","   .16 %","   .04 %","   .17 %","   .07 %","","","   .21 %","   .01 %","","","   .53 %","   .25 %","   .25 %","   .04 %","","   .08 %","   .14 %","","","   .09 %","   .03 %","   .05 %","   .37 %","","","   .33 %","   .07 %","   .26 %","   .05 %"
"2021-03-25","","","   .05 %","   .04 %","   .11 %","   .20 %","   .40 %","","   .96 %","   .06 %","   .11 %","   .09 %","   .03 %","","   .21 %","   .04 %","   .11 %","   .08 %","","","   .17 %","   .01 %","","","   .44 %","   .19 %","   .15 %","   .03 %","","   .22 %","   .17 %","","","   .09 %","   .14 %","   .10 %","   .11 %","","","   .60 %","   .09 %","   .24 %","   .09 %"
